"","county","GEOID","yearG","CAUSE","Ndeaths","YLL","m.YLL","Level","popTot","YLLper","cDeathRate"
"7771","Los Angeles","06037531502","2006-2010",69,4,46.68,11.67,"gbd3",3382,276.049674748669,23.6546422235364
"7772","Los Angeles","06037531502","2001-2005",69,4,136.69,34.1725,"gbd3",3382,808.338261383797,23.6546422235364
"7773","Los Angeles","06037531503","2001-2005",69,2,98.52,49.26,"gbd3",3171,621.381267738884,12.6143172500788
"7774","Los Angeles","06037531503","2011-2015",69,4,48.54,12.135,"gbd3",3171,306.149479659413,25.2286345001577
"7775","Los Angeles","06037531503","2006-2010",69,5,114.38,22.876,"gbd3",3171,721.412803532009,31.5357931251971
"7776","Los Angeles","06037531504","2011-2015",69,15,323.25,21.55,"gbd3",4447,1453.78907128401,67.4612098043625
"7777","Los Angeles","06037531504","2001-2005",69,3,37.07,12.3566666666667,"gbd3",4447,166.719136496514,13.4922419608725
"7778","Los Angeles","06037531504","2006-2010",69,10,182.51,18.251,"gbd3",4447,820.823026759613,44.974139869575
"7779","Los Angeles","06037531602","2011-2015",69,13,324.72,24.9784615384615,"gbd3",4985,1302.78836509529,52.1564694082247
"7780","Los Angeles","06037531602","2006-2010",69,8,124.91,15.61375,"gbd3",4985,501.143430290873,32.0962888665998
"7781","Los Angeles","06037531602","2001-2005",69,4,123.01,30.7525,"gbd3",4985,493.520561685055,16.0481444332999
"7782","Los Angeles","06037531603","2001-2005",69,2,53.96,26.98,"gbd3",3368,320.42755344418,11.8764845605701
"7783","Los Angeles","06037531603","2006-2010",69,10,203.35,20.335,"gbd3",3368,1207.54156769596,59.3824228028504
"7784","Los Angeles","06037531603","2011-2015",69,9,160.82,17.8688888888889,"gbd3",3368,954.988123515439,53.4441805225653
"7785","Los Angeles","06037531604","2011-2015",69,7,120.44,17.2057142857143,"gbd3",3989,603.860616695914,35.0965154173978
"7786","Los Angeles","06037531604","2006-2010",69,11,315.32,28.6654545454545,"gbd3",3989,1580.94760591627,55.1516670844823
"7787","Los Angeles","06037531604","2001-2005",69,3,83.3,27.7666666666667,"gbd3",3989,417.648533467034,15.0413637503134
"7788","Los Angeles","06037531701","2006-2010",69,17,266.8,15.6941176470588,"gbd3",5381,991.6372421483,63.185281546181
"7789","Los Angeles","06037531701","2011-2015",69,6,98.29,16.3816666666667,"gbd3",5381,365.322430774949,22.3006876045345
"7790","Los Angeles","06037531701","2001-2005",69,5,120.99,24.198,"gbd3",5381,449.693365545438,18.5839063371121
"7791","Los Angeles","06037531702","2001-2005",69,2,51.38,25.69,"gbd3",4735,217.022175290391,8.44772967265047
"7792","Los Angeles","06037531702","2006-2010",69,11,248.18,22.5618181818182,"gbd3",4735,1048.2787750792,46.4625131995776
"7793","Los Angeles","06037531702","2011-2015",69,6,102.71,17.1183333333333,"gbd3",4735,433.833157338965,25.3431890179514
"7794","Los Angeles","06037531800","2006-2010",69,9,327.92,36.4355555555556,"gbd3",5089,1288.74042051484,35.3704067596777
"7795","Los Angeles","06037531800","2011-2015",69,17,345.78,20.34,"gbd3",5089,1358.93102770682,66.8107683238357
"7796","Los Angeles","06037531800","2001-2005",69,5,94.05,18.81,"gbd3",5089,369.620750638632,19.6502259775987
"7797","Los Angeles","06037531901","2001-2005",69,3,32.56,10.8533333333333,"gbd3",6886,94.5686900958466,8.71333139703747
"7798","Los Angeles","06037531901","2006-2010",69,19,336.32,17.7010526315789,"gbd3",6886,976.82253848388,55.1844321812373
"7799","Los Angeles","06037531901","2011-2015",69,13,240.22,18.4784615384615,"gbd3",6886,697.70548939878,37.7577693871624
"7800","Los Angeles","06037531902","2011-2015",69,18,332.35,18.4638888888889,"gbd3",3934,1689.62887646162,91.5099135739705
"7801","Los Angeles","06037531902","2006-2010",69,10,320.1,32.01,"gbd3",3934,1627.35129639044,50.8388408744281
"7802","Los Angeles","06037531902","2001-2005",69,4,155.95,38.9875,"gbd3",3934,792.831723436706,20.3355363497712
"7803","Los Angeles","06037532001","2006-2010",69,16,295.26,18.45375,"gbd3",3235,1825.40958268934,98.9180834621329
"7804","Los Angeles","06037532001","2001-2005",69,4,115.48,28.87,"gbd3",3235,713.941267387944,24.7295208655332
"7805","Los Angeles","06037532001","2011-2015",69,10,189.58,18.958,"gbd3",3235,1172.05564142195,61.8238021638331
"7806","Los Angeles","06037532002","2006-2010",69,6,154.7,25.7833333333333,"gbd3",3088,1001.94300518135,38.860103626943
"7807","Los Angeles","06037532002","2001-2005",69,5,117.68,23.536,"gbd3",3088,762.176165803109,32.3834196891192
"7808","Los Angeles","06037532002","2011-2015",69,11,194.54,17.6854545454545,"gbd3",3088,1259.97409326425,71.2435233160622
"7809","Los Angeles","06037532101","2006-2010",69,16,468.69,29.293125,"gbd3",6408,1462.82771535581,49.9375780274657
"7810","Los Angeles","06037532101","2001-2005",69,3,105.83,35.2766666666667,"gbd3",6408,330.305867665418,9.36329588014981
"7811","Los Angeles","06037532101","2011-2015",69,20,418,20.9,"gbd3",6408,1304.61922596754,62.4219725343321
"7812","Los Angeles","06037532102","2011-2015",69,13,226.61,17.4315384615385,"gbd3",3748,1209.23159018143,69.3703308431163
"7813","Los Angeles","06037532102","2006-2010",69,20,472.53,23.6265,"gbd3",3748,2521.50480256137,106.723585912487
"7814","Los Angeles","06037532102","2001-2005",69,3,87.05,29.0166666666667,"gbd3",3748,464.514407684098,16.008537886873
"7815","Los Angeles","06037532200","2006-2010",69,17,342.2,20.1294117647059,"gbd3",6431,1064.22018348624,52.8689161872182
"7816","Los Angeles","06037532200","2001-2005",69,3,62.27,20.7566666666667,"gbd3",6431,193.655730057534,9.32980873892085
"7817","Los Angeles","06037532200","2011-2015",69,16,411.1,25.69375,"gbd3",6431,1278.49479085679,49.7589799409112
"7818","Los Angeles","06037532302","2006-2010",69,12,222.18,18.515,"gbd3",4649,955.818455581846,51.6240051624005
"7819","Los Angeles","06037532302","2011-2015",69,17,469.52,27.6188235294118,"gbd3",4649,2019.87524198752,73.1340073134007
"7820","Los Angeles","06037532303","2006-2010",69,19,462.23,24.3278947368421,"gbd3",4407,2097.7081915135,86.2264579078738
"7821","Los Angeles","06037532303","2011-2015",69,15,239.94,15.996,"gbd3",4407,1088.90401633764,68.073519400953
"7822","Los Angeles","06037532303","2001-2005",69,8,131.33,16.41625,"gbd3",4407,596.006353528477,36.3058770138416
"7823","Los Angeles","06037532304","2006-2010",69,7,156.77,22.3957142857143,"gbd3",4537,691.073396517523,30.8573947542429
"7824","Los Angeles","06037532304","2001-2005",69,1,29.77,29.77,"gbd3",4537,131.232091690544,4.40819925060613
"7825","Los Angeles","06037532304","2011-2015",69,7,121.02,17.2885714285714,"gbd3",4537,533.480273308354,30.8573947542429
"7826","Los Angeles","06037532400","2011-2015",69,2,39.29,19.645,"gbd3",41,19165.8536585366,975.609756097561
"7827","Los Angeles","06037532400","2001-2005",69,1,36.52,36.52,"gbd3",41,17814.6341463415,487.80487804878
"7828","Los Angeles","06037532500","2001-2005",69,1,31.69,31.69,"gbd3",4102,154.50999512433,4.87567040468064
"7829","Los Angeles","06037532500","2006-2010",69,4,125.07,31.2675,"gbd3",4102,609.800097513408,19.5026816187226
"7830","Los Angeles","06037532500","2011-2015",69,4,94.25,23.5625,"gbd3",4102,459.531935641151,19.5026816187226
"7831","Los Angeles","06037532603","2001-2005",69,2,58.27,29.135,"gbd3",3305,352.617246596067,12.1028744326778
"7832","Los Angeles","06037532603","2011-2015",69,5,116.07,23.214,"gbd3",3305,702.390317700454,30.2571860816944
"7833","Los Angeles","06037532603","2006-2010",69,6,187.75,31.2916666666667,"gbd3",3305,1136.15733736762,36.3086232980333
"7834","Los Angeles","06037532604","2006-2010",69,6,148.76,24.7933333333333,"gbd3",2789,1066.76228038724,43.0261742560057
"7835","Los Angeles","06037532604","2011-2015",69,7,164.07,23.4385714285714,"gbd3",2789,1176.55073503048,50.1972032986734
"7836","Los Angeles","06037532605","2001-2005",69,7,137.24,19.6057142857143,"gbd3",4012,684.147557328016,34.8953140578265
"7837","Los Angeles","06037532605","2011-2015",69,14,175.52,12.5371428571429,"gbd3",4012,874.975074775673,69.790628115653
"7838","Los Angeles","06037532605","2006-2010",69,12,242.36,20.1966666666667,"gbd3",4012,1208.17547357926,59.8205383848455
"7839","Los Angeles","06037532606","2001-2005",69,2,46.06,23.03,"gbd3",4940,186.477732793522,8.09716599190283
"7840","Los Angeles","06037532606","2006-2010",69,12,198.19,16.5158333333333,"gbd3",4940,802.388663967611,48.582995951417
"7841","Los Angeles","06037532606","2011-2015",69,14,282.14,20.1528571428571,"gbd3",4940,1142.26720647773,56.6801619433198
"7842","Los Angeles","06037532700","2011-2015",69,3,60.53,20.1766666666667,"gbd3",2964,408.434547908232,20.2429149797571
"7843","Los Angeles","06037532700","2006-2010",69,3,57.81,19.27,"gbd3",2964,390.080971659919,20.2429149797571
"7844","Los Angeles","06037532800","2011-2015",69,5,155.12,31.024,"gbd3",4381,708.148824469299,22.8258388495777
"7845","Los Angeles","06037532800","2006-2010",69,7,164.59,23.5128571428571,"gbd3",4381,751.380963250399,31.9561743894088
"7846","Los Angeles","06037532800","2001-2005",69,1,20.4,20.4,"gbd3",4381,93.1294225062771,4.56516776991554
"7847","Los Angeles","06037532900","2011-2015",69,14,248.55,17.7535714285714,"gbd3",6974,712.790364209923,40.1491253226269
"7848","Los Angeles","06037532900","2001-2005",69,1,25.96,25.96,"gbd3",6974,74.4479495268139,2.86779466590192
"7849","Los Angeles","06037532900","2006-2010",69,9,245.24,27.2488888888889,"gbd3",6974,703.297963865787,25.8101519931173
"7850","Los Angeles","06037533001","2011-2015",69,10,137.35,13.735,"gbd3",4156,660.97208854668,48.1231953801732
"7851","Los Angeles","06037533001","2001-2005",69,4,75.32,18.83,"gbd3",4156,362.463907603465,19.2492781520693
"7852","Los Angeles","06037533001","2006-2010",69,8,202.86,25.3575,"gbd3",4156,976.227141482194,38.4985563041386
"7853","Los Angeles","06037533002","2011-2015",69,6,132.51,22.085,"gbd3",2681,988.511749347259,44.7594181275643
"7854","Los Angeles","06037533002","2001-2005",69,1,38.46,38.46,"gbd3",2681,286.907870197687,7.45990302126072
"7855","Los Angeles","06037533002","2006-2010",69,9,169.58,18.8422222222222,"gbd3",2681,1265.05035434539,67.1391271913465
"7856","Los Angeles","06037533103","2006-2010",69,4,71.05,17.7625,"gbd3",3488,407.396788990826,22.9357798165138
"7857","Los Angeles","06037533103","2011-2015",69,3,68.69,22.8966666666667,"gbd3",3488,393.864678899083,17.2018348623853
"7858","Los Angeles","06037533104","2006-2010",69,11,272.12,24.7381818181818,"gbd3",4555,1194.81888035126,48.2985729967069
"7859","Los Angeles","06037533104","2001-2005",69,1,52.2,52.2,"gbd3",4555,229.198682766191,4.39077936333699
"7860","Los Angeles","06037533104","2011-2015",69,10,271.62,27.162,"gbd3",4555,1192.62349066959,43.9077936333699
"7861","Los Angeles","06037533105","2006-2010",69,3,73.81,24.6033333333333,"gbd3",2363,624.714346170123,25.3914515446466
"7862","Los Angeles","06037533105","2001-2005",69,2,72.24,36.12,"gbd3",2363,611.426153195091,16.9276343630978
"7863","Los Angeles","06037533105","2011-2015",69,3,100.12,33.3733333333333,"gbd3",2363,847.397376216674,25.3914515446466
"7864","Los Angeles","06037533106","2011-2015",69,2,58.81,29.405,"gbd3",1702,691.069330199765,23.5017626321974
"7865","Los Angeles","06037533106","2001-2005",69,2,20.06,10.03,"gbd3",1702,235.72267920094,23.5017626321974
"7866","Los Angeles","06037533106","2006-2010",69,4,122,30.5,"gbd3",1702,1433.60752056404,47.0035252643948
"7867","Los Angeles","06037533107","2001-2005",69,2,60,30,"gbd3",3515,341.394025604552,11.3798008534851
"7868","Los Angeles","06037533107","2011-2015",69,7,149.88,21.4114285714286,"gbd3",3515,852.802275960171,39.8293029871977
"7869","Los Angeles","06037533107","2006-2010",69,6,143.35,23.8916666666667,"gbd3",3515,815.647226173542,34.1394025604552
"7870","Los Angeles","06037533201","2006-2010",69,8,253.13,31.64125,"gbd3",2940,1721.97278911565,54.421768707483
"7871","Los Angeles","06037533201","2001-2005",69,1,21.31,21.31,"gbd3",2940,144.965986394558,6.80272108843537
"7872","Los Angeles","06037533201","2011-2015",69,2,90.79,45.395,"gbd3",2940,617.619047619048,13.6054421768707
"7873","Los Angeles","06037533202","2006-2010",69,7,227.36,32.48,"gbd3",2588,1757.03245749614,54.0958268933539
"7874","Los Angeles","06037533202","2001-2005",69,1,24.08,24.08,"gbd3",2588,186.089644513138,7.72797527047913
"7875","Los Angeles","06037533202","2011-2015",69,5,56.56,11.312,"gbd3",2588,437.0942812983,38.6398763523957
"7876","Los Angeles","06037533203","2001-2005",69,1,31.69,31.69,"gbd3",1822,347.859495060373,10.9769484083425
"7877","Los Angeles","06037533203","2006-2010",69,5,65.62,13.124,"gbd3",1822,720.307354555434,54.8847420417124
"7878","Los Angeles","06037533300","2006-2010",69,7,182.48,26.0685714285714,"gbd3",3428,1064.64410735123,40.8401400233372
"7879","Los Angeles","06037533300","2011-2015",69,2,34.03,17.015,"gbd3",3428,198.541423570595,11.6686114352392
"7880","Los Angeles","06037533401","2001-2005",69,3,140.56,46.8533333333333,"gbd3",5320,528.421052631579,11.2781954887218
"7881","Los Angeles","06037533401","2006-2010",69,7,131.17,18.7385714285714,"gbd3",5320,493.12030075188,26.3157894736842
"7882","Los Angeles","06037533401","2011-2015",69,11,215.43,19.5845454545455,"gbd3",5320,809.887218045113,41.3533834586466
"7883","Los Angeles","06037533402","2011-2015",69,10,398.2,39.82,"gbd3",4234,1880.96362777515,47.2366556447803
"7884","Los Angeles","06037533402","2006-2010",69,6,135.43,22.5716666666667,"gbd3",4234,639.72602739726,28.3419933868682
"7885","Los Angeles","06037533402","2001-2005",69,2,36.01,18.005,"gbd3",4234,170.099196976854,9.44733112895607
"7886","Los Angeles","06037533403","2006-2010",69,14,227.41,16.2435714285714,"gbd3",2963,1534.99831252109,94.4988187647654
"7887","Los Angeles","06037533403","2011-2015",69,20,530.45,26.5225,"gbd3",2963,3580.4927438407,134.998312521093
"7888","Los Angeles","06037533403","2001-2005",69,1,61.12,61.12,"gbd3",2963,412.554843064462,6.74991562605467
"7889","Los Angeles","06037533501","2011-2015",69,3,70.54,23.5133333333333,"gbd3",3329,423.790928206669,18.0234304595975
"7890","Los Angeles","06037533501","2006-2010",69,8,313.65,39.20625,"gbd3",3329,1884.34965455092,48.0624812255933
"7891","Los Angeles","06037533501","2001-2005",69,1,24.08,24.08,"gbd3",3329,144.668068489036,6.00781015319916
"7892","Los Angeles","06037533502","2006-2010",69,5,85.3,17.06,"gbd3",2152,792.75092936803,46.4684014869888
"7893","Los Angeles","06037533502","2001-2005",69,1,3.24,3.24,"gbd3",2152,30.1115241635688,9.29368029739777
"7894","Los Angeles","06037533502","2011-2015",69,4,38.94,9.735,"gbd3",2152,361.895910780669,37.1747211895911
"7895","Los Angeles","06037533503","2006-2010",69,2,42.18,21.09,"gbd3",2197,383.978152025489,18.2066454255803
"7896","Los Angeles","06037533503","2011-2015",69,2,44.18,22.09,"gbd3",2197,402.18479745107,18.2066454255803
"7897","Los Angeles","06037533601","2001-2005",69,1,22.23,22.23,"gbd3",4809,92.4516531503431,4.15886878768975
"7898","Los Angeles","06037533601","2006-2010",69,7,157.28,22.4685714285714,"gbd3",4809,654.106882927844,29.1120815138282
"7899","Los Angeles","06037533601","2011-2015",69,6,125.02,20.8366666666667,"gbd3",4809,519.941775836972,24.9532127261385
"7900","Los Angeles","06037533602","2011-2015",69,4,137.83,34.4575,"gbd3",5407,509.820602922138,14.7956352875902
"7901","Los Angeles","06037533602","2006-2010",69,11,231.05,21.0045454545455,"gbd3",5407,854.632883299427,40.6879970408729
"7902","Los Angeles","06037533602","2001-2005",69,2,33.14,16.57,"gbd3",5407,122.581838357684,7.39781764379508
"7903","Los Angeles","06037533603","2011-2015",69,10,202.99,20.299,"gbd3",6672,608.483213429257,29.9760191846523
"7904","Los Angeles","06037533603","2001-2005",69,3,29.51,9.83666666666667,"gbd3",6672,88.4592326139089,8.99280575539568
"7905","Los Angeles","06037533603","2006-2010",69,17,461.46,27.1447058823529,"gbd3",6672,1383.27338129496,50.9592326139089
"7906","Los Angeles","06037533701","2001-2005",69,1,7.6,7.6,"gbd3",3850,39.4805194805195,5.19480519480519
"7907","Los Angeles","06037533701","2006-2010",69,7,143.21,20.4585714285714,"gbd3",3850,743.948051948052,36.3636363636364
"7908","Los Angeles","06037533701","2011-2015",69,7,164.16,23.4514285714286,"gbd3",3850,852.779220779221,36.3636363636364
"7909","Los Angeles","06037533702","2011-2015",69,7,112.99,16.1414285714286,"gbd3",3672,615.41394335512,38.1263616557734
"7910","Los Angeles","06037533702","2006-2010",69,5,149.81,29.962,"gbd3",3672,815.958605664488,27.2331154684096
"7911","Los Angeles","06037533703","2006-2010",69,6,189.39,31.565,"gbd3",4272,886.657303370787,28.0898876404494
"7912","Los Angeles","06037533703","2011-2015",69,4,103.01,25.7525,"gbd3",4272,482.256554307116,18.7265917602996
"7913","Los Angeles","06037533803","2001-2005",69,2,52.9,26.45,"gbd3",6598,160.351621703547,6.06244316459533
"7914","Los Angeles","06037533803","2006-2010",69,16,488.1,30.50625,"gbd3",6598,1479.53925431949,48.4995453167627
"7915","Los Angeles","06037533803","2011-2015",69,17,276.09,16.2405882352941,"gbd3",6598,836.889966656562,51.5307668990603
"7916","Los Angeles","06037533804","2011-2015",69,10,222.44,22.244,"gbd3",4241,1048.997877859,47.1586889884461
"7917","Los Angeles","06037533804","2001-2005",69,2,42.85,21.425,"gbd3",4241,202.074982315492,9.43173779768922
"7918","Los Angeles","06037533804","2006-2010",69,13,236.56,18.1969230769231,"gbd3",4241,1115.58594671068,61.30629568498
"7919","Los Angeles","06037533805","2001-2005",69,3,76.25,25.4166666666667,"gbd3",3802,401.104681746449,15.7811678064177
"7920","Los Angeles","06037533805","2011-2015",69,4,101.83,25.4575,"gbd3",3802,535.665439242504,21.0415570752236
"7921","Los Angeles","06037533805","2006-2010",69,3,40.48,13.4933333333333,"gbd3",3802,212.940557601262,15.7811678064177
"7922","Los Angeles","06037533806","2011-2015",69,10,320.48,32.048,"gbd3",3893,1646.44233239147,51.374261494991
"7923","Los Angeles","06037533806","2006-2010",69,10,223.74,22.374,"gbd3",3893,1149.44772668893,51.374261494991
"7924","Los Angeles","06037533901","2001-2005",69,3,46.57,15.5233333333333,"gbd3",6208,150.032216494845,9.66494845360825
"7925","Los Angeles","06037533901","2011-2015",69,8,243.61,30.45125,"gbd3",6208,784.826030927835,25.7731958762887
"7926","Los Angeles","06037533901","2006-2010",69,8,160.4,20.05,"gbd3",6208,516.752577319588,25.7731958762887
"7927","Los Angeles","06037533902","2001-2005",69,2,12.66,6.33,"gbd3",4151,60.9973500361359,9.63623223319682
"7928","Los Angeles","06037533902","2006-2010",69,9,163.97,18.2188888888889,"gbd3",4151,790.026499638641,43.3630450493857
