"","county","year","sex","CAUSE","Level","Ndeaths","YLL","m.YLL","mean.age","pop","YLLper","YLLrateLCI","YLLrateUCI","cDeathRate","rateLCI","rateUCI","SMR","aRate","aLCI","aUCI","YLL.adj.rate"
"25386","Trinity",2003,"Total",48,"gbd36",10,190.4,19.04,75.6,13390,1422,1220,1624,74.69,28.4,121,1.608,58.37,27.33,123,986.1
"25387","Trinity",2003,"Total",51,"gbd36",2,108.4,54.18,38,13390,809.4,657,961.8,14.94,-5.765,35.64,0,18.17,2.2,75.83,984.3
"25388","Trinity",2003,"Total",63,"gbd36",2,21.4,10.7,85,13390,159.8,92.12,227.6,14.94,-5.765,35.64,0,16.37,1.982,71.98,175.2
"25389","Trinity",2003,"Total",70,"gbd36",86,2176,25.3,68.37,13390,16260,15570,16940,642.4,506.6,778.1,2.093,478.9,381,604,11920
"25390","Trinity",2003,"Total",104,"gbd36",8,215.1,26.89,66.5,13390,1607,1392,1822,59.76,18.35,101.2,1.535,40.49,17.33,97.73,1061
"25391","Trinity",2003,"Total",105,"gbd36",2,48.16,24.08,69,13390,359.7,258.1,461.3,14.94,-5.765,35.64,0,9.608,1.164,59.06,231.4
"25392","Trinity",2003,"Total",110,"gbd36",6,182.4,30.4,63.33,13390,1362,1165,1560,44.82,8.956,80.68,2.551,35.23,12.28,94.13,934.7
"25393","Trinity",2003,"Total",132,"gbd36",14,148.6,10.61,85.86,13390,1110,931.2,1288,104.6,49.79,159.3,1.888,97.19,52.69,174.6,978.2
"25394","Trinity",2003,"Total",133,"gbd36",2,37.24,18.62,75,13390,278.2,188.8,367.5,14.94,-5.765,35.64,0,12.02,1.456,63.33,223.8
"25395","Trinity",2003,"Total",147,"gbd36",56,1010,18.04,76.39,13390,7547,7081,8012,418.3,308.7,527.8,0.7915,354.4,265.9,472,6180
"25396","Trinity",2003,"Total",155,"gbd36",18,315.7,17.54,76.56,13390,2358,2098,2618,134.4,72.34,196.6,1.861,98.53,58.19,169.7,1676
"25397","Trinity",2003,"Total",157,"gbd36",2,59.54,29.77,63,13390,444.7,331.8,557.7,14.94,-5.765,35.64,0,8.354,1.012,57.03,248.7
"25398","Trinity",2003,"Total",160,"gbd36",6,190.2,31.69,61,13390,1420,1218,1622,44.82,8.956,80.68,2.075,25.06,9.198,76.65,794.3
"25399","Trinity",2003,"Total",167,"gbd36",8,137.5,17.19,78,13390,1027,855.5,1199,59.76,18.35,101.2,3.248,55.27,23.43,122.1,847.5
"25400","Trinity",2003,"Total",168,"gbd36",4,45.78,11.44,84,13390,341.9,242.9,441,29.88,0.5981,59.16,0,28.39,7.581,87.07,318.8
"25401","Trinity",2003,"Total",198,"gbd36",16,603.5,37.72,55.12,13390,4507,4148,4867,119.5,60.95,178.1,2.546,109.2,61.06,190.1,4415
"25402","Trinity",2003,"Total",208,"gbd36",8,534.8,66.85,25.25,13390,3994,3656,4333,59.76,18.35,101.2,3.113,75.28,32.49,155.1,5046
"25403","Trinity",2003,"Total",209,"gbd36",2,104.4,52.2,40,13390,779.8,630.2,929.4,14.94,-5.765,35.64,0,18.17,2.2,75.83,948.3
"25404","Trinity",2004,"Total",0,"gbd36",314,7072,22.52,71.77,13520,52310,51090,53530,2323,2066,2580,1.786,1862,1655,2094,42230
"25405","Trinity",2004,"Total",46,"gbd36",2,86.68,43.34,49,13520,641.2,506.2,776.1,14.79,-5.709,35.3,0,10.49,1.271,59.7,454.7
"25406","Trinity",2004,"Total",48,"gbd36",10,124.7,12.47,83.2,13520,922.4,760.5,1084,73.97,28.12,119.8,1.796,65.31,31.17,132.5,789.1
"25407","Trinity",2004,"Total",70,"gbd36",82,1822,22.22,71.41,13520,13480,12860,14100,606.6,475.3,737.8,2.019,437.2,346.3,554.8,9184
"25408","Trinity",2004,"Total",104,"gbd36",12,336.7,28.06,65.17,13520,2491,2225,2757,88.76,38.54,139,2.291,72.07,36.27,140.3,2229
"25409","Trinity",2004,"Total",105,"gbd36",4,53.04,13.26,81.5,13520,392.3,286.8,497.9,29.59,0.5923,58.58,0,23.91,6.514,77.93,317
"25410","Trinity",2004,"Total",110,"gbd36",12,448,37.34,55.33,13520,3314,3007,3621,88.76,38.54,139,4.97,75.7,37.26,147.4,3022
"25411","Trinity",2004,"Total",132,"gbd36",20,206.8,10.34,86.2,13520,1530,1321,1738,147.9,83.1,212.8,2.698,136.2,82.94,220.5,1360
"25412","Trinity",2004,"Total",133,"gbd36",2,13.1,6.55,92,13520,96.9,44.43,149.4,14.79,-5.709,35.3,0,14.72,1.783,67.78,96.45
"25413","Trinity",2004,"Total",147,"gbd36",68,1220,17.95,77.44,13520,9028,8522,9535,503,383.4,622.5,1.014,398.2,306.9,517.3,6198
"25414","Trinity",2004,"Total",155,"gbd36",34,681.9,20.05,74,13520,5044,4665,5422,251.5,167,336,3.754,189.3,130.3,276.9,3563
"25415","Trinity",2004,"Total",157,"gbd36",8,119.5,14.94,80.75,13520,884.2,725.7,1043,59.18,18.17,100.2,3.36,52.09,21.91,116.5,657.8
"25416","Trinity",2004,"Total",160,"gbd36",10,318.6,31.86,61,13520,2357,2098,2616,73.97,28.12,119.8,3.6,57.64,26.5,122,2017
"25417","Trinity",2004,"Total",167,"gbd36",10,222.8,22.28,71.8,13520,1648,1432,1865,73.97,28.12,119.8,4.283,56.13,26.56,118.3,1178
"25418","Trinity",2004,"Total",168,"gbd36",6,73.02,12.17,83.33,13520,540.1,416.2,664,44.38,8.87,79.89,1.738,38.63,14.09,98.18,457.5
"25419","Trinity",2004,"Total",198,"gbd36",20,851.7,42.58,50,13520,6300,5877,6723,147.9,83.1,212.8,3.133,134.9,80.01,221.7,6396
"25420","Trinity",2004,"Total",208,"gbd36",4,141,35.24,57.5,13520,1043,870.6,1215,29.59,0.5923,58.58,0,28.19,7.012,87.16,1114
"25421","Trinity",2005,"Total",0,"gbd36",300,7887,26.29,67.65,13790,57200,55940,58460,2176,1929,2422,1.673,1780,1573,2013,51790
"25422","Trinity",2005,"Total",19,"gbd36",2,69.16,34.58,58,13790,501.6,383.4,619.8,14.5,-5.597,34.61,0,7.507,0.9091,52.7,259.6
"25423","Trinity",2005,"Total",46,"gbd36",4,111.3,27.83,66.5,13790,807.3,657.3,957.3,29.01,0.5807,57.44,0,23.94,6.432,76.45,609.9
"25424","Trinity",2005,"Total",48,"gbd36",6,65.26,10.88,86,13790,473.3,358.5,588.1,43.51,8.696,78.33,1.042,38.58,14.12,96.48,406.7
"25425","Trinity",2005,"Total",58,"gbd36",2,183.9,91.94,0,13790,1334,1141,1526,14.5,-5.597,34.61,0,23.51,2.847,85.77,2162
"25426","Trinity",2005,"Total",70,"gbd36",56,1298,23.18,70.39,13790,9415,8903,9928,406.1,299.8,512.5,1.346,269.2,202.2,361.9,5849
"25427","Trinity",2005,"Total",103,"gbd36",2,118.3,59.13,33,13790,857.6,703.1,1012,14.5,-5.597,34.61,0,24.21,2.931,87.44,1431
"25428","Trinity",2005,"Total",104,"gbd36",6,98,16.33,78.33,13790,710.7,570,851.4,43.51,8.696,78.33,1.058,34.44,12.47,89.64,528.7
"25429","Trinity",2005,"Total",105,"gbd36",4,82.64,20.66,73,13790,599.3,470.1,728.5,29.01,0.5807,57.44,0,20.95,5.652,71.13,418.7
"25430","Trinity",2005,"Total",110,"gbd36",6,172.1,28.68,64.33,13790,1248,1061,1434,43.51,8.696,78.33,2.387,31.39,11.47,84.34,889.7
"25431","Trinity",2005,"Total",132,"gbd36",14,160.3,11.45,84.29,13790,1162,982.3,1342,101.5,48.35,154.7,1.601,86.87,47.4,156.7,974.8
"25432","Trinity",2005,"Total",138,"gbd36",4,224.7,56.17,36.5,13790,1629,1416,1842,29.01,0.5807,57.44,0,32.86,7.654,96.14,2352
"25433","Trinity",2005,"Total",147,"gbd36",70,1485,21.21,73.09,13790,10770,10220,11310,507.7,388.7,626.6,1.056,392.7,304.3,507.4,7995
"25434","Trinity",2005,"Total",155,"gbd36",26,406.5,15.63,79.23,13790,2948,2661,3234,188.6,116.1,261,2.711,151.6,98.65,232.9,2245
"25435","Trinity",2005,"Total",157,"gbd36",8,124.1,15.51,79.5,13790,900,741.6,1058,58.02,17.81,98.22,3.446,46.04,19.71,104.4,683.3
"25436","Trinity",2005,"Total",160,"gbd36",10,338.5,33.85,59,13790,2455,2193,2716,72.52,27.57,117.5,3.469,60.94,28.19,125.6,2181
"25437","Trinity",2005,"Total",167,"gbd36",6,134.8,22.47,71.67,13790,977.6,812.6,1143,43.51,8.696,78.33,2.498,30.35,10.72,83.24,604.5
"25438","Trinity",2005,"Total",168,"gbd36",10,119.2,11.92,84.2,13790,864.2,709,1019,72.52,27.57,117.5,2.797,59.53,28.34,122,665.9
"25439","Trinity",2005,"Total",198,"gbd36",28,1187,42.41,50.64,13790,8611,8121,9101,203.1,127.8,278.3,4.388,206.6,131.5,313.9,10240
"25440","Trinity",2005,"Total",208,"gbd36",26,1136,43.71,48.85,13790,8241,7762,8720,188.6,116.1,261,10.87,185,115.3,286.8,9166
"25441","Trinity",2006,"Total",0,"gbd36",306,7572,24.74,69.35,13820,54780,53540,56010,2214,1966,2462,1.715,1708,1514,1928,44700
"25442","Trinity",2006,"Total",21,"gbd36",2,67.24,33.62,59,13820,486.4,370.2,602.7,14.47,-5.584,34.52,0,7.175,0.869,51.29,241.2
"25443","Trinity",2006,"Total",48,"gbd36",4,57.64,14.41,80,13820,417,309.3,524.6,28.94,0.5793,57.3,0,22.74,6.196,73.39,327.7
"25444","Trinity",2006,"Total",70,"gbd36",94,2063,21.94,71.87,13820,14920,14280,15570,680,542.6,817.5,2.296,476.1,383.6,593.1,9941
"25445","Trinity",2006,"Total",104,"gbd36",2,90.6,45.3,47,13820,655.4,520.5,790.4,14.47,-5.584,34.52,0,10.5,1.271,56.87,475.5
"25446","Trinity",2006,"Total",105,"gbd36",2,63.38,31.69,61,13820,458.5,345.6,571.4,14.47,-5.584,34.52,0,7.175,0.869,51.29,227.4
"25447","Trinity",2006,"Total",110,"gbd36",8,403.9,50.48,41.75,13820,2922,2637,3207,57.87,17.77,97.98,3.227,64.69,26.18,137.9,3392
"25448","Trinity",2006,"Total",132,"gbd36",8,75.2,9.4,87,13820,544,421.1,667,57.87,17.77,97.98,0.782,50.47,21.79,110.8,474.4
"25449","Trinity",2006,"Total",147,"gbd36",94,1811,19.26,75.96,13820,13100,12500,13700,680,542.6,817.5,1.443,516.6,414.3,644.4,9541
"25450","Trinity",2006,"Total",155,"gbd36",16,351.1,21.94,71.62,13820,2540,2274,2805,115.7,59.03,172.5,1.728,74.12,42.02,134.6,1541
"25451","Trinity",2006,"Total",157,"gbd36",6,175,29.17,63.67,13820,1266,1079,1454,43.41,8.675,78.14,2.483,25.69,9.351,74.4,734.1
"25452","Trinity",2006,"Total",160,"gbd36",10,283.3,28.33,65,13820,2049,1811,2288,72.34,27.51,117.2,3.489,50.91,24.17,107.9,1403
"25453","Trinity",2006,"Total",167,"gbd36",8,172.1,21.51,72,13820,1245,1059,1431,57.87,17.77,97.98,3.281,41.28,17.55,96.24,837.2
"25454","Trinity",2006,"Total",168,"gbd36",12,165.4,13.78,81.17,13820,1196,1014,1379,86.81,37.69,135.9,3.152,69.85,35.94,133.7,933.4
"25455","Trinity",2006,"Total",178,"gbd36",2,96.5,48.25,44,13820,698.1,558.8,837.4,14.47,-5.584,34.52,0,20.03,2.425,76.9,966.3
"25456","Trinity",2006,"Total",179,"gbd36",2,28.82,14.41,80,13820,208.5,132.4,284.6,14.47,-5.584,34.52,0,11.37,1.377,58.49,163.8
"25457","Trinity",2006,"Total",198,"gbd36",16,728.7,45.54,47.38,13820,5272,4889,5654,115.7,59.03,172.5,2.522,126.1,68.7,216.7,6574
"25458","Trinity",2006,"Total",208,"gbd36",6,265.1,44.18,48.33,13820,1918,1687,2148,43.41,8.675,78.14,2.429,35.65,11.61,93.52,1851
"25459","Trinity",2006,"Total",209,"gbd36",4,189.1,47.28,45,13820,1368,1173,1563,28.94,0.5793,57.3,0,30.52,7.655,89.32,1500
"25460","Trinity",2007,"Total",0,"gbd36",286,6974,24.39,69.97,13790,50590,49400,51770,2074,1834,2315,1.642,1616,1426,1831,42620
"25461","Trinity",2007,"Total",21,"gbd36",2,51.92,25.96,67,13790,376.6,274.2,479,14.51,-5.598,34.61,0,9.027,1.093,53.09,234.3
"25462","Trinity",2007,"Total",46,"gbd36",4,84.06,21.02,73.5,13790,609.7,479.4,740,29.01,0.5808,57.44,0,19.24,4.93,66.88,344.2
"25463","Trinity",2007,"Total",48,"gbd36",8,136,17,78.25,13790,986.3,820.5,1152,58.03,17.82,98.23,1.629,46.37,19.99,103.2,759.8
"25464","Trinity",2007,"Total",63,"gbd36",4,44.18,11.04,84.5,13790,320.4,226,414.9,29.01,0.5808,57.44,0,23.51,6.398,73.79,259.4
"25465","Trinity",2007,"Total",70,"gbd36",64,1603,25.04,68.53,13790,11620,11050,12190,464.2,350.5,577.9,1.554,310.3,237.8,407.3,7411
"25466","Trinity",2007,"Total",103,"gbd36",2,59.54,29.77,63,13790,431.9,322.2,541.6,14.51,-5.598,34.61,0,7.034,0.8518,49.83,209.4
"25467","Trinity",2007,"Total",104,"gbd36",4,154.3,38.56,54,13790,1119,942.3,1295,29.01,0.5808,57.44,0,29.91,7.135,88.16,1292
"25468","Trinity",2007,"Total",105,"gbd36",4,134.5,33.62,59,13790,975.4,810.6,1140,29.01,0.5808,57.44,0,14.07,3.833,57.88,472.9
"25469","Trinity",2007,"Total",110,"gbd36",4,175.4,43.84,48.5,13790,1272,1084,1460,29.01,0.5808,57.44,0,21.3,5.803,69.82,933.7
"25470","Trinity",2007,"Total",132,"gbd36",10,115,11.5,84.2,13790,834,681.5,986.4,72.53,27.58,117.5,0.9709,60.15,28.83,121.3,685.1
"25471","Trinity",2007,"Total",133,"gbd36",2,24.22,12.11,83,13790,175.7,105.7,245.6,14.51,-5.598,34.61,0,11.3,1.369,57.23,136.9
"25472","Trinity",2007,"Total",138,"gbd36",4,240.8,60.19,32,13790,1746,1526,1967,29.01,0.5808,57.44,0,31.05,7.779,89.51,2033
"25473","Trinity",2007,"Total",147,"gbd36",78,1108,14.21,81.64,13790,8039,7566,8512,565.8,440.2,691.3,1.264,433.2,341.6,549.7,5728
"25474","Trinity",2007,"Total",155,"gbd36",20,323.5,16.17,78.6,13790,2346,2090,2602,145.1,81.49,208.6,2.228,104.7,63.46,173.2,1573
"25475","Trinity",2007,"Total",157,"gbd36",2,16.32,8.16,89,13790,118.4,60.94,175.8,14.51,-5.598,34.61,0,12.21,1.479,58.99,99.64
"25476","Trinity",2007,"Total",160,"gbd36",6,200.3,33.38,60,13790,1453,1251,1654,43.52,8.697,78.34,1.99,39.22,12.76,99.22,1490
"25477","Trinity",2007,"Total",167,"gbd36",10,273.4,27.34,65.8,13790,1983,1748,2218,72.53,27.58,117.5,4.137,43.42,20.53,95.57,1121
"25478","Trinity",2007,"Total",168,"gbd36",6,90.66,15.11,82.67,13790,657.6,522.2,792.9,43.52,8.697,78.34,1.543,31.46,11.16,83.36,369.5
"25479","Trinity",2007,"Total",178,"gbd36",4,48.5,12.12,83,13790,351.8,252.8,450.8,29.01,0.5808,57.44,0,22.6,6.159,72.14,274.1
"25480","Trinity",2007,"Total",179,"gbd36",2,37.24,18.62,75,13790,270.1,183.4,356.9,14.51,-5.598,34.61,0,11.3,1.369,57.23,210.4
"25481","Trinity",2007,"Total",185,"gbd36",4,221.1,55.28,37.5,13790,1604,1392,1815,29.01,0.5808,57.44,0,32.67,8.211,92.69,2175
"25482","Trinity",2007,"Total",198,"gbd36",14,620.5,44.32,48.29,13790,4501,4147,4855,101.5,48.35,154.7,2.299,101.3,52.81,181.4,5047
"25483","Trinity",2007,"Total",208,"gbd36",14,560.9,40.06,52.57,13790,4068,3732,4405,101.5,48.35,154.7,5.325,97.12,48.95,177.6,4430
"25484","Trinity",2007,"Total",209,"gbd36",2,94.54,47.27,45,13790,685.7,547.5,823.9,14.51,-5.598,34.61,0,10.65,1.29,56,503.4
"25485","Trinity",2008,"Total",0,"gbd36",314,7264,23.14,71.1,13730,52910,51690,54130,2287,2034,2540,1.813,1644,1458,1853,39620
"25486","Trinity",2008,"Total",13,"gbd36",4,146.5,36.64,56,13730,1067,894.5,1240,29.13,0.5832,57.68,0,30.51,7.136,88.69,1268
"25487","Trinity",2008,"Total",21,"gbd36",6,196,32.67,60,13730,1428,1228,1627,43.7,8.733,78.67,5.87,20.67,7.585,64.15,675.2
"25488","Trinity",2008,"Total",46,"gbd36",2,21.4,10.7,85,13730,155.9,89.83,221.9,14.57,-5.621,34.75,0,11.87,1.437,56.96,127
"25489","Trinity",2008,"Total",48,"gbd36",8,127.8,15.98,80,13730,931.1,769.7,1093,58.27,17.89,98.64,1.632,42.07,17.8,95.68,584.2
"25490","Trinity",2008,"Total",70,"gbd36",86,2051,23.85,69.7,13730,14940,14290,15580,626.4,494,758.7,2.127,386.3,307.5,488,8661
"25491","Trinity",2008,"Total",104,"gbd36",4,74.72,18.68,75,13730,544.2,420.8,667.6,29.13,0.5832,57.68,0,20.22,5.427,66.84,370.6
"25492","Trinity",2008,"Total",105,"gbd36",8,308.1,38.51,54,13730,2244,1993,2495,58.27,17.89,98.64,4.116,46.43,17.52,106.8,1995
"25493","Trinity",2008,"Total",110,"gbd36",6,289.9,48.31,44,13730,2111,1868,2354,43.7,8.733,78.67,2.69,50.69,16.7,119.5,2657
"25494","Trinity",2008,"Total",132,"gbd36",14,163.6,11.68,84.71,13730,1191,1009,1374,102,48.55,155.4,1.15,76.87,41.79,139.5,838.4
"25495","Trinity",2008,"Total",133,"gbd36",2,27.26,13.63,81,13730,198.5,124,273.1,14.57,-5.621,34.75,0,11.45,1.387,56.15,156.1
"25496","Trinity",2008,"Total",147,"gbd36",90,1621,18.02,76.89,13730,11810,11230,12380,655.5,520.1,790.9,1.502,463.4,371.1,579.3,7602
"25497","Trinity",2008,"Total",155,"gbd36",18,260.9,14.49,80.67,13730,1900,1670,2131,131.1,70.54,191.7,1.896,99.35,58.67,166.9,1374
"25498","Trinity",2008,"Total",157,"gbd36",6,119.5,19.92,76,13730,870.6,714.6,1027,43.7,8.733,78.67,2.402,34.64,12.7,86.97,666.7
"25499","Trinity",2008,"Total",160,"gbd36",4,62.96,15.74,78.5,13730,458.6,345.3,571.8,29.13,0.5832,57.68,0,22.9,6.24,71.45,360.5
"25500","Trinity",2008,"Total",167,"gbd36",6,143.3,23.89,69.67,13730,1044,872.9,1215,43.7,8.733,78.67,2.534,27.11,9.686,74.75,601.3
"25501","Trinity",2008,"Total",168,"gbd36",8,73.2,9.15,87.75,13730,533.1,411,655.3,58.27,17.89,98.64,2.215,47.05,20.31,103.2,429
"25502","Trinity",2008,"Total",198,"gbd36",8,240.4,30.04,63.75,13730,1751,1529,1972,58.27,17.89,98.64,1.459,42.45,18.22,95.86,1258
"25503","Trinity",2008,"Total",208,"gbd36",10,439.3,43.93,48.6,13730,3199,2900,3499,72.83,27.69,118,3.637,65.88,28.1,135.7,3459
"25504","Trinity",2009,"Total",0,"gbd36",322,6896,21.42,73.09,13770,50080,48890,51260,2338,2083,2594,1.882,1685,1497,1898,37370
"25505","Trinity",2009,"Total",21,"gbd36",2,63.38,31.69,61,13770,460.2,346.9,573.6,14.52,-5.605,34.65,0,6.63,0.8029,50.43,210.1
"25506","Trinity",2009,"Total",46,"gbd36",2,51.92,25.96,67,13770,377,274.5,479.6,14.52,-5.605,34.65,0,8.066,0.9768,52.65,209.4
"25507","Trinity",2009,"Total",48,"gbd36",10,183.5,18.35,77,13770,1333,1140,1526,72.62,27.61,117.6,2.122,54.24,25.81,113,984.6
"25508","Trinity",2009,"Total",63,"gbd36",2,21.4,10.7,85,13770,155.4,89.56,221.2,14.52,-5.605,34.65,0,11.95,1.447,59.55,127.8
"25509","Trinity",2009,"Total",70,"gbd36",106,2398,22.62,71.21,13770,17410,16710,18110,769.7,623.2,916.3,2.567,498.1,404.3,616.3,11060
"25510","Trinity",2009,"Total",103,"gbd36",2,22.78,11.39,84,13770,165.4,97.49,233.3,14.52,-5.605,34.65,0,10.78,1.305,57.35,122.8
"25511","Trinity",2009,"Total",104,"gbd36",2,11.2,5.6,94,13770,81.33,33.7,129,14.52,-5.605,34.65,0,11.95,1.447,59.55,66.89
"25512","Trinity",2009,"Total",110,"gbd36",4,123,30.74,62,13770,892.9,735.1,1051,29.05,0.5815,57.51,0,14.7,3.972,60.01,447.6
"25513","Trinity",2009,"Total",132,"gbd36",10,67.78,6.778,91.8,13770,492.2,375,609.4,72.62,27.61,117.6,0.8311,59.73,28.64,121.4,404.8
"25514","Trinity",2009,"Total",133,"gbd36",4,70.14,17.54,77.5,13770,509.3,390.1,628.5,29.05,0.5815,57.51,0,20.01,5.28,68.93,314.5
"25515","Trinity",2009,"Total",138,"gbd36",2,37.24,18.62,75,13770,270.4,183.6,357.3,14.52,-5.605,34.65,0,10.78,1.305,57.35,200.7
"25516","Trinity",2009,"Total",147,"gbd36",90,1620,18,77.24,13770,11760,11190,12340,653.5,518.5,788.6,1.546,488.2,390.4,611.3,8803
"25517","Trinity",2009,"Total",155,"gbd36",16,276,17.25,76.88,13770,2004,1768,2241,116.2,59.26,173.1,1.745,79.37,45.03,142.2,1306
"25518","Trinity",2009,"Total",157,"gbd36",6,89.38,14.9,80,13770,649,514.5,783.6,43.57,8.707,78.43,2.416,30.79,11.12,82.81,433.4
"25519","Trinity",2009,"Total",160,"gbd36",8,243.1,30.38,62.5,13770,1765,1543,1987,58.09,17.84,98.35,2.542,47.85,17.68,111.8,1732
"25520","Trinity",2009,"Total",167,"gbd36",8,148,18.5,75.5,13770,1075,901.6,1248,58.09,17.84,98.35,3.331,36.14,15.33,88.05,635.8
"25521","Trinity",2009,"Total",168,"gbd36",6,43.8,7.3,91,13770,318.1,223.9,412.3,43.57,8.707,78.43,1.61,35.84,13.15,90.99,261.6
"25522","Trinity",2009,"Total",179,"gbd36",4,144.1,36.03,56.5,13770,1047,875.8,1218,29.05,0.5815,57.51,0,13.26,3.613,57.8,477.8
"25523","Trinity",2009,"Total",198,"gbd36",20,588.1,29.4,64,13770,4270,3925,4615,145.2,81.58,208.9,3.733,108,62.63,182.8,3529
"25524","Trinity",2009,"Total",208,"gbd36",6,272,45.34,47,13770,1975,1741,2210,43.57,8.707,78.43,2.161,53.93,17.52,127.9,2628
"25525","Trinity",2010,"Total",0,"gbd36",308,6990,22.69,71.73,13780,50730,49540,51910,2235,1986,2485,1.801,1595,1412,1802,38800
"25526","Trinity",2010,"Total",13,"gbd36",2,53.82,26.91,66,13780,390.6,286.2,494.9,14.51,-5.601,34.63,0,7.857,0.9515,51.77,211.4
"25527","Trinity",2010,"Total",21,"gbd36",4,132.6,33.16,59.5,13780,962.5,798.7,1126,29.03,0.5811,57.48,0,12.89,3.513,56.73,427.5
"25528","Trinity",2010,"Total",46,"gbd36",8,104.1,13.02,82.5,13780,755.6,610.5,900.8,58.06,17.83,98.29,6.319,41.96,17.91,96.77,515.3
"25529","Trinity",2010,"Total",48,"gbd36",2,44.46,22.23,71,13780,322.7,227.8,417.5,14.51,-5.601,34.63,0,7.857,0.9515,51.77,174.7
"25530","Trinity",2010,"Total",58,"gbd36",2,183.9,91.94,0,13780,1334,1142,1527,14.51,-5.601,34.63,0,22.53,2.729,82.35,2071
"25531","Trinity",2010,"Total",63,"gbd36",2,90.6,45.3,47,13780,657.5,522.1,792.9,14.51,-5.601,34.63,0,11.73,1.421,58.64,531.4
"25532","Trinity",2010,"Total",70,"gbd36",76,1643,21.62,72.08,13780,11920,11350,12500,551.6,427.6,675.6,1.838,346.1,271.1,445.1,7141
"25533","Trinity",2010,"Total",104,"gbd36",4,85.26,21.32,72.5,13780,618.8,487.4,750.1,29.03,0.5811,57.48,0,17.12,4.429,63.72,329.2
"25534","Trinity",2010,"Total",105,"gbd36",2,96.5,48.25,44,13780,700.3,560.6,840.1,14.51,-5.601,34.63,0,23.32,2.825,84.25,1125
"25535","Trinity",2010,"Total",110,"gbd36",2,74.98,37.49,55,13780,544.2,421,667.3,14.51,-5.601,34.63,0,6.447,0.7807,49.61,241.7
"25536","Trinity",2010,"Total",132,"gbd36",24,203.4,8.474,89,13780,1476,1273,1679,174.2,104.5,243.9,1.816,138.5,88.69,215.7,1165
"25537","Trinity",2010,"Total",133,"gbd36",6,63.14,10.52,86.33,13780,458.2,345.2,571.3,43.54,8.702,78.39,3.652,34.1,12.5,87.65,352.2
"25538","Trinity",2010,"Total",135,"gbd36",2,42.62,21.31,72,13780,309.3,216.4,402.2,14.51,-5.601,34.63,0,7.857,0.9515,51.77,167.4
"25539","Trinity",2010,"Total",138,"gbd36",4,98.44,24.61,68.5,13780,714.4,573.3,855.5,29.03,0.5811,57.48,0,14.3,3.865,58.89,346.1
"25540","Trinity",2010,"Total",147,"gbd36",72,1316,18.28,76.72,13780,9554,9038,10070,522.5,401.8,643.2,1.251,376.7,291.9,486.7,6979
"25541","Trinity",2010,"Total",155,"gbd36",8,196,24.5,68.75,13780,1422,1223,1621,58.06,17.83,98.29,0.8746,31.43,13.24,80.4,727
"25542","Trinity",2010,"Total",157,"gbd36",4,34.92,8.73,88.5,13780,253.4,169.4,337.5,29.03,0.5811,57.48,0,22.39,6.089,72.3,192.7
"25543","Trinity",2010,"Total",160,"gbd36",8,313,39.12,53.5,13780,2271,2020,2523,58.06,17.83,98.29,2.566,47.34,18.16,109.3,2134
"25544","Trinity",2010,"Total",167,"gbd36",8,307.7,38.46,54.25,13780,2233,1984,2483,58.06,17.83,98.29,3.432,41.61,15.22,100.7,2001
"25545","Trinity",2010,"Total",168,"gbd36",14,225.5,16.11,79.43,13780,1637,1423,1850,101.6,48.38,154.8,3.608,71.45,38.34,133.4,961.4
"25546","Trinity",2010,"Total",178,"gbd36",4,120.3,30.06,63.5,13780,872.8,716.8,1029,29.03,0.5811,57.48,0,22.41,6.094,72.34,691.9
"25547","Trinity",2010,"Total",179,"gbd36",2,17.52,8.76,88,13780,127.2,67.61,186.7,14.51,-5.601,34.63,0,11.71,1.418,58.6,102.6
"25548","Trinity",2010,"Total",198,"gbd36",20,551.5,27.58,65.9,13780,4003,3669,4337,145.1,81.54,208.8,3.994,103.2,59.48,175.8,3158
"25549","Trinity",2010,"Total",208,"gbd36",10,389.9,38.99,54.2,13780,2829,2549,3110,72.57,27.59,117.6,3.56,66.71,30.91,134,2925
"25550","Trinity",2011,"Total",0,"gbd36",312,7116,22.81,71.47,13730,51810,50610,53020,2272,2020,2524,1.799,1544,1369,1744,37450
"25551","Trinity",2011,"Total",21,"gbd36",2,74.98,37.49,55,13730,546,422.4,669.6,14.56,-5.62,34.75,0,6.461,0.7825,51.33,242.2
"25552","Trinity",2011,"Total",46,"gbd36",4,58.28,14.57,80,13730,424.4,315.4,533.3,29.13,0.5831,57.67,0,20.26,5.52,69.99,295.2
"25553","Trinity",2011,"Total",48,"gbd36",6,125.6,20.93,74.33,13730,914.6,754.6,1075,43.69,8.731,78.65,1.335,25.21,8.928,74.95,457.8
"25554","Trinity",2011,"Total",63,"gbd36",4,34.18,8.545,88.5,13730,248.9,165.5,332.3,29.13,0.5831,57.67,0,22.35,6.09,73.6,191
"25555","Trinity",2011,"Total",70,"gbd36",70,1615,23.07,70.8,13730,11760,11190,12330,509.7,390.3,629.1,1.713,326.4,252.9,425.1,7472
"25556","Trinity",2011,"Total",104,"gbd36",4,132.5,33.14,59.5,13730,965.1,800.8,1129,29.13,0.5831,57.67,0,12.92,3.521,58.38,428.2
"25557","Trinity",2011,"Total",105,"gbd36",6,210,34.99,57.67,13730,1529,1322,1736,43.69,8.731,78.65,2.863,38.34,11.02,102.4,1566
