"","causeName","CAUSE","sex","county","comName","comID","Ndeaths","cDeathRate","aRate","aLCI","aUCI","aSE","aRateState","aSEState","count","percentGeocoded","myZ","sig","pValue"
"1183","Firearm-Suicide","S2","Female","San Diego","Cardiff by the Sea/Eden Gardens/Harmony Grove/La Costa/Ocean Hills/Lomas Santa Fe/Olivehain/Rancho Santa Fe/San Marcos South/Solana Beach/Vista South","156c",9,2.113,1.631,0.716,3.411,0.5668,0.7903,0.02782,104792,0.973614398045652,1.48145582473716,2,0.0692425741119082
"1184","Firearm-Homicide","S3","Female","San Diego","Cardiff by the Sea/Eden Gardens/Harmony Grove/La Costa/Ocean Hills/Lomas Santa Fe/Olivehain/Rancho Santa Fe/San Marcos South/Solana Beach/Vista South","156c",1,0.2348,0.2016,0.005105,1.47,0.2016,0.8687,0.03016,104792,0.973614398045652,-3.27260812721886,3,0.999467199474104
"1185","ALL Firearm","S","Male","San Diego","Cardiff by the Sea/Eden Gardens/Harmony Grove/La Costa/Ocean Hills/Lomas Santa Fe/Olivehain/Rancho Santa Fe/San Marcos South/Solana Beach/Vista South","156c",40,9.899,11.79,8.355,16.29,1.903,13.14,0.1168,104792,0.973614398045652,-0.708073759141899,2,0.760550272895014
"1186","Firearm-Suicide","S2","Male","San Diego","Cardiff by the Sea/Eden Gardens/Harmony Grove/La Costa/Ocean Hills/Lomas Santa Fe/Olivehain/Rancho Santa Fe/San Marcos South/Solana Beach/Vista South","156c",37,9.156,8.421,5.883,11.8,1.413,7.108,0.08629,104792,0.973614398045652,0.927500699952934,2,0.176833314266396
"1187","Firearm-Homicide","S3","Male","San Diego","Cardiff by the Sea/Eden Gardens/Harmony Grove/La Costa/Ocean Hills/Lomas Santa Fe/Olivehain/Rancho Santa Fe/San Marcos South/Solana Beach/Vista South","156c",3,0.7424,0.8348,0.1683,2.54,0.487,5.834,0.07741,104792,0.973614398045652,-10.1380230928482,3,1
"1188","ALL Firearm","S","Total","San Diego","Cardiff by the Sea/Eden Gardens/Harmony Grove/La Costa/Ocean Hills/Lomas Santa Fe/Olivehain/Rancho Santa Fe/San Marcos South/Solana Beach/Vista South","156c",50,6.024,6.63,4.874,8.889,0.9656,7.303,0.06097,104792,0.973614398045652,-0.695590719432488,2,0.75665741009272
"1189","Firearm-Suicide","S2","Total","San Diego","Cardiff by the Sea/Eden Gardens/Harmony Grove/La Costa/Ocean Hills/Lomas Santa Fe/Olivehain/Rancho Santa Fe/San Marcos South/Solana Beach/Vista South","156c",46,5.543,4.674,3.389,6.352,0.7089,3.784,0.04336,104792,0.973614398045652,1.25312432180629,2,0.105080232940677
"1190","Firearm-Homicide","S3","Total","San Diego","Cardiff by the Sea/Eden Gardens/Harmony Grove/La Costa/Ocean Hills/Lomas Santa Fe/Olivehain/Rancho Santa Fe/San Marcos South/Solana Beach/Vista South","156c",4,0.482,0.5318,0.1419,1.416,0.2692,3.405,0.04217,104792,0.973614398045652,-10.5445136176885,3,1
"1191","ALL Firearm","S","Female","San Diego","Oceanside East/San Marcos West/Vista","156d",8,2.426,4.886,2.104,9.737,1.732,1.683,0.04131,104792,0.973614398045652,1.8487813740717,2,0.0322446939660505
"1192","Firearm-Suicide","S2","Female","San Diego","Oceanside East/San Marcos West/Vista","156d",4,1.213,1.141,0.3094,3.106,0.572,0.7903,0.02782,104792,0.973614398045652,0.612388015278775,2,0.270140534618544
"1193","Firearm-Homicide","S3","Female","San Diego","Oceanside East/San Marcos West/Vista","156d",4,1.213,1.181,0.3204,3.185,0.5916,0.8687,0.03016,104792,0.973614398045652,0.527205807052719,2,0.299025338241702
"1194","ALL Firearm","S","Male","San Diego","Oceanside East/San Marcos West/Vista","156d",42,12.3,14.28,10.14,19.88,2.294,13.14,0.1168,104792,0.973614398045652,0.496305671110795,2,0.309839382863573
"1195","Firearm-Suicide","S2","Male","San Diego","Oceanside East/San Marcos West/Vista","156d",33,9.667,10.85,7.337,15.78,1.974,7.108,0.08629,104792,0.973614398045652,1.89383480997564,2,0.0291234698032086
"1196","Firearm-Homicide","S3","Male","San Diego","Oceanside East/San Marcos West/Vista","156d",9,2.636,2.434,1.107,5.236,0.816,5.834,0.07741,104792,0.973614398045652,-4.14804350952106,3,0.999983233566003
"1197","ALL Firearm","S","Total","San Diego","Oceanside East/San Marcos West/Vista","156d",50,7.45,8.006,5.91,10.7,1.151,7.303,0.06097,104792,0.973614398045652,0.609918136613869,2,0.270958018815244
"1198","Firearm-Suicide","S2","Total","San Diego","Oceanside East/San Marcos West/Vista","156d",37,5.513,5.603,3.914,7.865,0.9399,3.784,0.04336,104792,0.973614398045652,1.93325616943927,2,0.0266023241834894
"1199","Firearm-Homicide","S3","Total","San Diego","Oceanside East/San Marcos West/Vista","156d",13,1.937,1.85,0.9826,3.308,0.5149,3.405,0.04217,104792,0.973614398045652,-3.00992619793772,3,0.998693444118954
"1200","ALL Firearm","S","Female","San Diego","Escondido Central and South/San Marcos Central and East","156e",5,1.436,2.975,0.9445,7.294,1.351,1.683,0.04131,104792,0.973614398045652,0.955881887331989,2,0.169565955427666
"1201","Firearm-Suicide","S2","Female","San Diego","Escondido Central and South/San Marcos Central and East","156e",4,1.148,1.2,0.3197,3.213,0.6077,0.7903,0.02782,104792,0.973614398045652,0.673475996182691,2,0.250322257382609
"1202","Firearm-Homicide","S3","Female","San Diego","Escondido Central and South/San Marcos Central and East","156e",1,0.2871,0.2334,0.005908,1.674,0.2334,0.8687,0.03016,104792,0.973614398045652,-2.69949201780533,3,0.996527728915932
"1203","ALL Firearm","S","Male","San Diego","Escondido Central and South/San Marcos Central and East","156e",31,8.777,10.7,7.163,15.67,1.987,13.14,0.1168,104792,0.973614398045652,-1.22586582105801,2,0.889875413649476
"1204","Firearm-Accident","S1","Male","San Diego","Escondido Central and South/San Marcos Central and East","156e",1,0.2831,0.2056,0.005205,2.209,0.2056,0.1448,0.01212,104792,0.973614398045652,0.295207361432881,2,0.38391773942598
"1205","Firearm-Suicide","S2","Male","San Diego","Escondido Central and South/San Marcos Central and East","156e",20,5.663,7.084,4.266,11.32,1.624,7.108,0.08629,104792,0.973614398045652,-0.0147575077605642,2,0.505887180109292
"1206","Firearm-Homicide","S3","Male","San Diego","Escondido Central and South/San Marcos Central and East","156e",10,2.831,2.669,1.257,5.475,0.8617,5.834,0.07741,104792,0.973614398045652,-3.65824040789572,3,0.999873023608559
"1207","ALL Firearm","S","Total","San Diego","Escondido Central and South/San Marcos Central and East","156e",36,5.132,5.849,4.064,8.222,0.9946,7.303,0.06097,104792,0.973614398045652,-1.45915518148344,2,0.927738799385623
"1208","Firearm-Accident","S1","Total","San Diego","Escondido Central and South/San Marcos Central and East","156e",1,0.1426,0.1093,0.002767,0.9056,0.1093,0.07932,0.006368,104792,0.973614398045652,0.273826594617508,2,0.392108942454383
"1209","Firearm-Suicide","S2","Total","San Diego","Escondido Central and South/San Marcos Central and East","156e",24,3.421,3.834,2.437,5.801,0.7956,3.784,0.04336,104792,0.973614398045652,0.0627525256954607,2,0.474981785160456
"1210","Firearm-Homicide","S3","Total","San Diego","Escondido Central and South/San Marcos Central and East","156e",11,1.568,1.501,0.7382,2.827,0.4607,3.405,0.04217,104792,0.973614398045652,-4.11563568738323,3,0.999980694311523
"1211","ALL Firearm","S","Female","San Diego","Escondido East/Hidden Meadows/Poway North","156f",6,2.213,4.599,1.572,11.17,1.982,1.683,0.04131,104792,0.973614398045652,1.47092171126535,2,0.0706561451760886
"1212","Firearm-Suicide","S2","Female","San Diego","Escondido East/Hidden Meadows/Poway North","156f",2,0.7375,0.4153,0.05001,2.304,0.2942,0.7903,0.02782,104792,0.973614398045652,-1.26898218237511,2,0.897776290517499
"1213","Firearm-Homicide","S3","Female","San Diego","Escondido East/Hidden Meadows/Poway North","156f",4,1.475,1.425,0.3661,3.987,0.7368,0.8687,0.03016,104792,0.973614398045652,0.754389962201225,2,0.225307548575546
"1214","ALL Firearm","S","Male","San Diego","Escondido East/Hidden Meadows/Poway North","156f",27,10.55,14.17,9.272,20.93,2.766,13.14,0.1168,104792,0.973614398045652,0.37204733111272,2,0.354928804782534
"1215","Firearm-Accident","S1","Male","San Diego","Escondido East/Hidden Meadows/Poway North","156f",1,0.3908,0.4164,0.01054,2.617,0.4164,0.1448,0.01212,104792,0.973614398045652,0.651981325311353,2,0.25720660979607
"1216","Firearm-Suicide","S2","Male","San Diego","Escondido East/Hidden Meadows/Poway North","156f",24,9.378,9.008,5.726,13.69,1.869,7.108,0.08629,104792,0.973614398045652,1.01550466953044,2,0.154932660899316
"1217","Firearm-Homicide","S3","Male","San Diego","Escondido East/Hidden Meadows/Poway North","156f",2,0.7815,0.7638,0.09133,3.118,0.5423,5.834,0.07741,104792,0.973614398045652,-9.25561772108869,3,1
"1218","ALL Firearm","S","Total","San Diego","Escondido East/Hidden Meadows/Poway North","156f",33,6.261,8.211,5.593,11.74,1.466,7.303,0.06097,104792,0.973614398045652,0.618837479460927,2,0.268011714443274
"1219","Firearm-Accident","S1","Total","San Diego","Escondido East/Hidden Meadows/Poway North","156f",1,0.1897,0.215,0.005443,1.29,0.215,0.07932,0.006368,104792,0.973614398045652,0.630793142751163,2,0.264087893806953
"1220","Firearm-Suicide","S2","Total","San Diego","Escondido East/Hidden Meadows/Poway North","156f",26,4.933,4.583,2.956,6.875,0.923,3.784,0.04336,104792,0.973614398045652,0.86470185835548,2,0.193601224611741
"1221","Firearm-Homicide","S3","Total","San Diego","Escondido East/Hidden Meadows/Poway North","156f",6,1.138,1.108,0.396,2.56,0.4622,3.405,0.04217,104792,0.973614398045652,-4.94915367213734,3,0.999999627315598
"1222","ALL Firearm","S","Male","San Diego","Dulzura/Engineer Springs/Indian Springs/Jamacha/Jamul","157",8,14.07,25.43,10.73,52.51,9.196,13.14,0.1168,104792,0.973614398045652,1.33634284575428,2,0.0907186190994184
"1223","Firearm-Suicide","S2","Male","San Diego","Dulzura/Engineer Springs/Indian Springs/Jamacha/Jamul","157",7,12.31,11.08,4.327,36.08,4.295,7.108,0.08629,104792,0.973614398045652,0.924609688663571,2,0.177584485740014
"1224","Firearm-Homicide","S3","Male","San Diego","Dulzura/Engineer Springs/Indian Springs/Jamacha/Jamul","157",1,1.758,1.545,0.03911,25.72,1.545,5.834,0.07741,104792,0.973614398045652,-2.77257387269491,3,0.997219255265217
"1225","ALL Firearm","S","Total","San Diego","Dulzura/Engineer Springs/Indian Springs/Jamacha/Jamul","157",8,8.104,14.52,6.047,30.55,5.312,7.303,0.06097,104792,0.973614398045652,1.35853250465159,2,0.0871473878675164
"1226","Firearm-Suicide","S2","Total","San Diego","Dulzura/Engineer Springs/Indian Springs/Jamacha/Jamul","157",7,7.091,6.365,2.45,16.9,2.499,3.784,0.04336,104792,0.973614398045652,1.03265769349852,2,0.150882059297194
"1227","Firearm-Homicide","S3","Total","San Diego","Dulzura/Engineer Springs/Indian Springs/Jamacha/Jamul","157",1,1.013,0.8396,0.02126,9.979,0.8396,3.405,0.04217,104792,0.973614398045652,-3.05165586760909,3,0.998862085724431
"1228","ALL Firearm","S","Male","San Diego","Ramona/Rock Haven/Rosemont","158.1",10,15.03,21.58,9.985,41.49,7.102,13.14,0.1168,104792,0.973614398045652,1.18823695216725,2,0.117370034594237
"1229","Firearm-Suicide","S2","Male","San Diego","Ramona/Rock Haven/Rosemont","158.1",9,13.52,10.75,4.708,23.02,3.744,7.108,0.08629,104792,0.973614398045652,0.972498154276567,2,0.165401391331326
"1230","Firearm-Homicide","S3","Male","San Diego","Ramona/Rock Haven/Rosemont","158.1",1,1.503,1.39,0.03519,10.59,1.39,5.834,0.07741,104792,0.973614398045652,-3.19217595019832,3,0.999293973560115
"1231","ALL Firearm","S","Total","San Diego","Ramona/Rock Haven/Rosemont","158.1",10,7.675,10.79,5.01,20.95,3.541,7.303,0.06097,104792,0.973614398045652,0.984604128697424,2,0.162409280434373
"1232","Firearm-Suicide","S2","Total","San Diego","Ramona/Rock Haven/Rosemont","158.1",9,6.908,5.317,2.341,11.05,1.843,3.784,0.04336,104792,0.973614398045652,0.831565875356755,2,0.202827015221489
"1233","Firearm-Homicide","S3","Total","San Diego","Ramona/Rock Haven/Rosemont","158.1",1,0.7675,0.7525,0.01905,4.936,0.7525,3.405,0.04217,104792,0.973614398045652,-3.51939500407272,3,0.999783733899265
"1234","ALL Firearm","S","Male","San Diego","Ballena/Four Corners/San Diego Country Estates","158.2",9,31.72,66.56,29.17,137.8,23.19,13.14,0.1168,104792,0.973614398045652,2.30354991103041,1,0.0106239611724995
"1235","Firearm-Suicide","S2","Male","San Diego","Ballena/Four Corners/San Diego Country Estates","158.2",9,31.72,36.46,15.98,75.47,12.7,7.108,0.08629,104792,0.973614398045652,2.31112775629084,1,0.0104128996351275
"1236","ALL Firearm","S","Total","San Diego","Ballena/Four Corners/San Diego Country Estates","158.2",9,15.81,34.56,15.42,69.11,11.82,7.303,0.06097,104792,0.973614398045652,2.30597609073276,1,0.0105559841706743
"1237","Firearm-Suicide","S2","Total","San Diego","Ballena/Four Corners/San Diego Country Estates","158.2",9,15.81,18.93,8.444,37.85,6.474,3.784,0.04336,104792,0.973614398045652,2.33945942339726,1,0.00965583461177633
"1238","ALL Firearm","S","Female","San Diego","Buckman Springs/Canyon City/Jacumba/Morena Village/Tecate","159",1,6.184,40.24,1.019,224.2,40.24,1.683,0.04131,104792,0.973614398045652,0.958175439429346,2,0.168987149899325
"1239","Firearm-Homicide","S3","Female","San Diego","Buckman Springs/Canyon City/Jacumba/Morena Village/Tecate","159",1,6.184,5.426,0.1374,45.4,5.426,0.8687,0.03016,104792,0.973614398045652,0.83988750466732,2,0.200485732120774
"1240","ALL Firearm","S","Male","San Diego","Buckman Springs/Canyon City/Jacumba/Morena Village/Tecate","159",9,42.86,70.26,26.44,164.2,28.11,13.14,0.1168,104792,0.973614398045652,2.03199953471802,1,0.0210768515249095
"1241","Firearm-Suicide","S2","Male","San Diego","Buckman Springs/Canyon City/Jacumba/Morena Village/Tecate","159",5,23.81,14.8,4.176,53.01,7.247,7.108,0.08629,104792,0.973614398045652,1.06132948604219,2,0.144270095043325
"1242","Firearm-Homicide","S3","Male","San Diego","Buckman Springs/Canyon City/Jacumba/Morena Village/Tecate","159",4,19.05,21.11,4.19,68.23,12.4,5.834,0.07741,104792,0.973614398045652,1.2319114791844,2,0.108991076438127
"1243","ALL Firearm","S","Total","San Diego","Buckman Springs/Canyon City/Jacumba/Morena Village/Tecate","159",10,26.9,44.45,19.02,94.77,15.85,7.303,0.06097,104792,0.973614398045652,2.34364196661543,1,0.00954824655214292
"1244","Firearm-Suicide","S2","Total","San Diego","Buckman Springs/Canyon City/Jacumba/Morena Village/Tecate","159",5,13.45,8.717,2.357,28.42,4.378,3.784,0.04336,104792,0.973614398045652,1.12671495603754,2,0.12993150847549
"1245","Firearm-Homicide","S3","Total","San Diego","Buckman Springs/Canyon City/Jacumba/Morena Village/Tecate","159",5,13.45,14,3.989,37.91,6.816,3.405,0.04217,104792,0.973614398045652,1.55440100185979,2,0.0600443972089723
"1246","ALL Firearm","S","Male","Colusa","Loduga/Maxwell/Princeton/Stonyford","16.2",2,33.64,176.9,21.28,654.3,125.4,13.14,0.1168,763,0.90694626474443,1.30590054996563,2,0.0957931897767349
"1247","Firearm-Suicide","S2","Male","Colusa","Loduga/Maxwell/Princeton/Stonyford","16.2",2,33.64,26.6,3.199,141.6,18.85,7.108,0.08629,763,0.90694626474443,1.03404752099799,2,0.150556974005421
"1248","ALL Firearm","S","Total","Colusa","Loduga/Maxwell/Princeton/Stonyford","16.2",2,16.69,74.31,8.415,290.2,53.66,7.303,0.06097,763,0.90694626474443,1.24873195576862,2,0.105881564375872
"1249","Firearm-Suicide","S2","Total","Colusa","Loduga/Maxwell/Princeton/Stonyford","16.2",2,16.69,11.17,1.265,62.1,8.067,3.784,0.04336,763,0.90694626474443,0.915568775238474,2,0.17994655740648
"1250","ALL Firearm","S","Male","Colusa","Arbuckle/Grimes","16.3",2,15.21,233.8,25.65,930.2,170.5,13.14,0.1168,763,0.90694626474443,1.29419324471422,2,0.0977993397873849
"1251","Firearm-Suicide","S2","Male","Colusa","Arbuckle/Grimes","16.3",2,15.21,19.07,2.092,83.28,13.9,7.108,0.08629,763,0.90694626474443,0.860558957534885,2,0.194740499386221
"1252","ALL Firearm","S","Total","Colusa","Arbuckle/Grimes","16.3",2,7.484,101.2,10.68,410.3,74.62,7.303,0.06097,763,0.90694626474443,1.25833514683456,2,0.104135287667755
"1253","Firearm-Suicide","S2","Total","Colusa","Arbuckle/Grimes","16.3",2,7.484,8.25,0.8706,35.41,6.085,3.784,0.04336,763,0.90694626474443,0.733917275562482,2,0.23149957874272
"1254","ALL Firearm","S","Female","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",3,1.647,5.618,1.146,16.75,3.259,1.683,0.04131,104792,0.973614398045652,1.20732860228893,2,0.113652809860747
"1255","Firearm-Accident","S1","Female","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",1,0.5489,0.3344,0.008466,3.679,0.3344,0.01194,0.003382,104792,0.973614398045652,0.964244945428256,2,0.167461567786226
"1256","Firearm-Suicide","S2","Female","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",1,0.5489,0.4164,0.01054,3.828,0.4164,0.7903,0.02782,104792,0.973614398045652,-0.895937316983484,2,0.814856878869741
"1257","Firearm-Homicide","S3","Female","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",1,0.5489,0.4164,0.01054,3.828,0.4164,0.8687,0.03016,104792,0.973614398045652,-1.08337711219999,2,0.86067946475596
"1258","ALL Firearm","S","Male","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",22,8.321,14.2,8.34,23.01,3.396,13.14,0.1168,104792,0.973614398045652,0.31194747213024,2,0.377540221891812
"1259","Firearm-Suicide","S2","Male","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",19,7.186,9.343,5.263,15.72,2.389,7.108,0.08629,104792,0.973614398045652,0.934928211253248,2,0.174912648594534
"1260","Firearm-Homicide","S3","Male","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",3,1.135,1.806,0.2716,6.175,1.186,5.834,0.07741,104792,0.973614398045652,-3.38907873309455,3,0.999649360641471
"1261","ALL Firearm","S","Total","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",25,5.598,7.053,4.325,11.11,1.566,7.303,0.06097,104792,0.973614398045652,-0.159521543485375,2,0.563371006801774
"1262","Firearm-Accident","S1","Total","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",1,0.2239,0.1531,0.003875,1.773,0.1531,0.07932,0.006368,104792,0.973614398045652,0.481490931261414,2,0.315083811779198
"1263","Firearm-Suicide","S2","Total","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",20,4.478,4.843,2.804,8.027,1.186,3.784,0.04336,104792,0.973614398045652,0.892321219588105,2,0.186110391873609
"1264","Firearm-Homicide","S3","Total","San Diego","Bonsall/Camp Pendleton/Fallbrook/Live Oak Park/Rainbow/San Luis Rey Heights/Winterwarm","160",4,0.8957,1.03,0.2088,3.233,0.5998,3.405,0.04217,104792,0.973614398045652,-3.9499029841471,3,0.999960908561907
"1265","ALL Firearm","S","Female","San Diego","Clairemont/Fiesta Shores/Linda Vista/Mission Beach/Sorrento/University City","161a",1,0.2639,2.085,0.05278,11.61,2.085,1.683,0.04131,104792,0.973614398045652,0.192767923297357,2,0.42357036289307
