TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,POP2000,POP2000CIV,POP100POV,PCT100POV,POP200POV,PCT200POV,WHITE,PCT_WHITE,BLACK,PCT_BLACK,ASIAN,PCT_ASIAN,AMIND_ESK,PCT_AMIND,ISLANDER,PCT_ISLAND,OTHER_RACE,PCT_OTHER,MULTI_RACE,PCT_MULTI,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
1395.02,6,37,139502,6037139502,Los Angeles,1395.02,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,0.407,2887,2887,309,10.7,800,27.7,2450,84.9,56,1.9,119,4.1,14,0.5,0,0,52,1.8,196,6.8,232,8,159,5.5,564,19.5,1785,61.8,538,18.6,0.3,0.32
1395.01,6,37,139501,6037139501,Los Angeles,1395.01,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,0.254,7987,7987,821,10.3,2221,27.8,6509,81.5,238,3,400,5,21,0.3,7,0.1,219,2.7,593,7.4,639,8,290,3.6,896,11.2,5061,63.4,2030,25.4,0.4,0.18
1396,6,37,139600,6037139600,Los Angeles,1396,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,0.969,4547,4547,484,10.6,855,18.8,4029,88.6,100,2.2,200,4.4,6,0.1,5,0.1,81,1.8,126,2.8,299,6.6,178,3.9,770,16.9,2801,61.6,976,21.5,0.35,0.27
1374.01,6,37,137401,6037137401,Los Angeles,1374.01,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,0.918,4299,4299,287,6.7,653,15.2,3712,86.3,78,1.8,186,4.3,10,0.2,8,0.2,95,2.2,210,4.9,345,8,309,7.2,892,20.7,2868,66.7,539,12.5,0.19,0.31
1375.02,6,37,137502,6037137502,Los Angeles,1375.02,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,0.825,4025,3871,287,7.1,617,15.3,3363,83.6,82,2,217,5.4,18,0.4,0,0,89,2.2,256,6.4,260,6.5,247,6.1,688,17.1,2636,65.5,701,17.4,0.27,0.26
1397.01,6,37,139701,6037139701,Los Angeles,1397.01,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,1.328,4571,4571,347,7.6,669,14.6,4166,91.1,61,1.3,174,3.8,2,0,5,0.1,44,1,119,2.6,230,5,240,5.3,916,20,2653,58,1002,21.9,0.38,0.35
1374.02,6,37,137402,6037137402,Los Angeles,1374.02,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,1.231,5404,5382,194,3.6,760,14.1,4618,85.5,121,2.2,321,5.9,10,0.2,4,0.1,87,1.6,243,4.5,287,5.3,276,5.1,1141,21.1,3248,60.1,1015,18.8,0.31,0.35
1414,6,37,141400,6037141400,Los Angeles,1414,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,0.784,4286,4281,475,11.1,825,19.2,3591,83.8,128,3,219,5.1,15,0.3,0,0,154,3.6,179,4.2,338,7.9,228,5.3,803,18.7,2697,62.9,786,18.3,0.29,0.3
1398.02,6,37,139802,6037139802,Los Angeles,1398.02,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,2.368,3667,3667,50,1.4,204,5.6,3283,89.5,45,1.2,225,6.1,0,0,0,0,23,0.6,91,2.5,146,4,220,6,864,23.6,2259,61.6,544,14.8,0.24,0.38
1398.01,6,37,139801,6037139801,Los Angeles,1398.01,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,1.415,3446,3446,147,4.3,273,7.9,3183,92.4,60,1.7,126,3.7,3,0.1,0,0,20,0.6,54,1.6,103,3,186,5.4,748,21.7,1945,56.4,753,21.9,0.39,0.38
1375.04,6,37,137504,6037137504,Los Angeles,1375.04,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,1.173,1944,1933,16,0.8,42,2.2,1744,89.7,33,1.7,73,3.8,1,0.1,0,0,13,0.7,80,4.1,66,3.4,118,6.1,444,22.8,1177,60.5,323,16.6,0.27,0.38
1397.03,6,37,139703,6037139703,Los Angeles,1397.03,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,2.039,2965,2965,150,5.1,356,12,2614,88.2,18,0.6,137,4.6,0,0,0,0,20,0.7,176,5.9,87,2.9,214,7.2,726,24.5,1803,60.8,436,14.7,0.24,0.4
1415,6,37,141500,6037141500,Los Angeles,1415,78.2yy,Encino/Tarzana/Warner Center/Woodland Hills,1.263,2952,2952,111,3.8,215,7.3,2626,89,22,0.7,175,5.9,4,0.1,2,0.1,30,1,93,3.2,117,4,155,5.3,609,20.6,1689,57.2,654,22.2,0.39,0.36
4071.02,6,37,407102,6037407102,Los Angeles,4071.02,78.2yyy,Bassett/Industry West/La Puente,0.361,5621,5621,1069,19,2352,41.8,2442,43.4,79,1.4,421,7.5,71,1.3,15,0.3,2379,42.3,214,3.8,4748,84.5,521,9.3,1808,32.2,3362,59.8,451,8,0.13,0.54
4070.02,6,37,407002,6037407002,Los Angeles,4070.02,78.2yyy,Bassett/Industry West/La Puente,1.147,3870,3870,663,17.1,1673,43.2,1348,34.8,37,1,314,8.1,43,1.1,7,0.2,1998,51.6,123,3.2,3281,84.8,331,8.6,1222,31.6,2333,60.3,315,8.1,0.14,0.52
4083.01,6,37,408301,6037408301,Los Angeles,4083.01,78.2yyy,Bassett/Industry West/La Puente,0.803,5628,5628,1245,22.1,3207,57,2580,45.8,101,1.8,521,9.3,77,1.4,3,0.1,2108,37.5,238,4.2,4606,81.8,509,9,1928,34.3,3310,58.8,390,6.9,0.12,0.58
4072,6,37,407200,6037407200,Los Angeles,4072,78.2yyy,Bassett/Industry West/La Puente,0.559,7519,7519,1186,15.8,3288,43.7,3050,40.6,159,2.1,218,2.9,134,1.8,5,0.1,3618,48.1,335,4.5,6552,87.1,614,8.2,2582,34.3,4295,57.1,642,8.5,0.15,0.6
4047.03,6,37,404703,6037404703,Los Angeles,4047.03,78.2yyy,Bassett/Industry West/La Puente,0.555,3406,3406,969,28.4,1885,55.3,1048,30.8,45,1.3,91,2.7,82,2.4,2,0.1,1995,58.6,143,4.2,3078,90.4,394,11.6,1376,40.4,1910,56.1,120,3.5,0.06,0.72
4070.01,6,37,407001,6037407001,Los Angeles,4070.01,78.2yyy,Bassett/Industry West/La Puente,0.419,5828,5828,512,8.8,2104,36.1,2456,42.1,109,1.9,316,5.4,53,0.9,19,0.3,2616,44.9,259,4.4,4940,84.8,536,9.2,1855,31.8,3463,59.4,510,8.8,0.15,0.54
4069,6,37,406900,6037406900,Los Angeles,4069,78.2yyy,Bassett/Industry West/La Puente,0.764,8211,8207,1088,13.3,3535,43.1,3671,44.7,334,4.1,874,10.6,81,1,15,0.2,2911,35.5,325,4,6131,74.7,630,7.7,2543,31,4841,59,827,10.1,0.17,0.53
4071.01,6,37,407101,6037407101,Los Angeles,4071.01,78.2yyy,Bassett/Industry West/La Puente,0.441,5277,5266,703,13.3,2270,43,2346,44.5,60,1.1,233,4.4,65,1.2,13,0.2,2247,42.6,313,5.9,4591,87,481,9.1,1746,33.1,3056,57.9,475,9,0.16,0.57
4340.02,6,37,434002,6037434002,Los Angeles,4340.02,78.2yyy,Bassett/Industry West/La Puente,0.68,7561,7520,1228,16.2,3913,51.8,3138,41.5,17,0.2,413,5.5,97,1.3,3,0,3566,47.2,327,4.3,6675,88.3,789,10.4,2674,35.4,4382,58,505,6.7,0.12,0.61
4075,6,37,407500,6037407500,Los Angeles,4075,78.2yyy,Bassett/Industry West/La Puente,0.838,8070,8070,1067,13.2,3359,41.6,2971,36.8,211,2.6,848,10.5,93,1.2,6,0.1,3524,43.7,417,5.2,6028,74.7,735,9.1,2716,33.7,4785,59.3,569,7.1,0.12,0.57
4073.01,6,37,407301,6037407301,Los Angeles,4073.01,78.2yyy,Bassett/Industry West/La Puente,0.383,4727,4727,425,9,1854,39.2,2320,49.1,100,2.1,470,9.9,75,1.6,2,0,1495,31.6,265,5.6,3701,78.3,384,8.1,1520,32.2,2752,58.2,455,9.6,0.17,0.55
4337,6,37,433700,6037433700,Los Angeles,4337,78.2yyy,Bassett/Industry West/La Puente,1.218,3332,3332,502,15.1,1470,44.1,1615,48.5,18,0.5,191,5.7,41,1.2,8,0.2,1327,39.8,132,4,2877,86.3,291,8.7,1020,30.6,1982,59.5,330,9.9,0.17,0.51
4083.02,6,37,408302,6037408302,Los Angeles,4083.02,78.2yyy,Bassett/Industry West/La Puente,1.231,3646,3646,218,6,850,23.3,1864,51.1,35,1,328,9,25,0.7,5,0.1,1290,35.4,99,2.7,2728,74.8,270,7.4,1020,28,2273,62.3,353,9.7,0.16,0.45
4082.02,6,37,408202,6037408202,Los Angeles,4082.02,78.2yyy,Bassett/Industry West/La Puente,4.05,2452,2397,691,28.2,1464,59.7,1384,56.4,29,1.2,124,5.1,51,2.1,1,0,767,31.3,96,3.9,1899,77.4,195,8,765,31.2,1412,57.6,275,11.2,0.19,0.54
4338.02,6,37,433802,6037433802,Los Angeles,4338.02,78.2yyy,Bassett/Industry West/La Puente,2.575,2865,2865,212,7.4,1026,35.8,1182,41.3,11,0.4,401,14,38,1.3,11,0.4,1112,38.8,110,3.8,2258,78.8,193,6.7,841,29.4,1718,60,306,10.7,0.18,0.49
4073.02,6,37,407302,6037407302,Los Angeles,4073.02,78.2yyy,Bassett/Industry West/La Puente,0.31,3440,3440,443,12.9,1306,38,1599,46.5,67,1.9,209,6.1,40,1.2,2,0.1,1339,38.9,184,5.3,2919,84.9,260,7.6,1170,34,1950,56.7,320,9.3,0.16,0.6
4076,6,37,407600,6037407600,Los Angeles,4076,78.2yyy,Bassett/Industry West/La Puente,0.662,8513,8513,1915,22.5,4594,54,3147,37,147,1.7,584,6.9,97,1.1,12,0.1,4031,47.4,495,5.8,7032,82.6,825,9.7,3009,35.3,4986,58.6,518,6.1,0.1,0.6
4083.03,6,37,408303,6037408303,Los Angeles,4083.03,78.2yyy,Bassett/Industry West/La Puente,0.67,3948,3948,391,9.9,1038,26.3,2330,59,76,1.9,421,10.7,42,1.1,7,0.2,929,23.5,143,3.6,2851,72.2,280,7.1,1061,26.9,2452,62.1,435,11,0.18,0.43
4078,6,37,407800,6037407800,Los Angeles,4078,78.2yyy,Bassett/Industry West/La Puente,1.624,8402,8382,663,7.9,2960,35.2,3367,40.1,234,2.8,668,8,124,1.5,15,0.2,3564,42.4,430,5.1,6488,77.2,798,9.5,2894,34.4,4926,58.6,582,6.9,0.12,0.59
4077.02,6,37,407702,6037407702,Los Angeles,4077.02,78.2yyy,Bassett/Industry West/La Puente,0.774,6496,6492,1008,15.5,2746,42.3,2777,42.7,174,2.7,681,10.5,56,0.9,15,0.2,2391,36.8,402,6.2,4929,75.9,472,7.3,2076,32,3922,60.4,498,7.7,0.13,0.53
4077.01,6,37,407701,6037407701,Los Angeles,4077.01,78.2yyy,Bassett/Industry West/La Puente,0.418,5864,5859,1349,23,2949,50.3,1672,28.5,112,1.9,522,8.9,72,1.2,7,0.1,3220,54.9,259,4.4,4972,84.8,596,10.2,2098,35.8,3359,57.3,407,6.9,0.12,0.62
4082.11,6,37,408211,6037408211,Los Angeles,4082.11,78.2yyy,Bassett/Industry West/La Puente,3.054,5947,5947,724,12.2,2056,34.6,1764,29.7,192,3.2,2481,41.7,38,0.6,24,0.4,1114,18.7,334,5.6,2253,37.9,429,7.2,1633,27.5,3789,63.7,525,8.8,0.14,0.43
2732,6,37,273200,6037273200,Los Angeles,2732,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.25,4363,4353,876,20.1,2241,51.4,2095,48,721,16.5,84,1.9,42,1,3,0.1,1189,27.3,229,5.2,2153,49.3,288,6.6,975,22.3,3091,70.8,297,6.8,0.1,0.32
7028.03,6,37,702803,6037702803,Los Angeles,7028.03,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.321,3048,2970,531,17.4,1128,37,1844,60.5,81,2.7,220,7.2,83,2.7,18,0.6,615,20.2,187,6.1,1540,50.5,220,7.2,732,24,1969,64.6,347,11.4,0.18,0.37
2752,6,37,275200,6037275200,Los Angeles,2752,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.169,4279,4279,750,17.5,2061,48.2,2094,48.9,304,7.1,454,10.6,52,1.2,10,0.2,1166,27.2,199,4.7,2311,54,303,7.1,994,23.2,3037,71,248,5.8,0.08,0.33
2738,6,37,273800,6037273800,Los Angeles,2738,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.292,3149,3149,251,8,790,25.1,2383,75.7,117,3.7,184,5.8,27,0.9,5,0.2,242,7.7,191,6.1,663,21.1,132,4.2,392,12.4,2525,80.2,232,7.4,0.09,0.16
7018.02,6,37,701802,6037701802,Los Angeles,7018.02,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.476,4579,4442,936,20.4,2346,51.2,2336,51,792,17.3,217,4.7,42,0.9,11,0.2,917,20,264,5.8,1710,37.3,224,4.9,875,19.1,3295,72,409,8.9,0.12,0.27
7019,6,37,701900,6037701900,Los Angeles,7019,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,2.983,2569,2489,608,23.7,1142,44.5,1963,76.4,152,5.9,147,5.7,24,0.9,3,0.1,160,6.2,120,4.7,322,12.5,45,1.8,194,7.6,1857,72.3,518,20.2,0.28,0.1
7022.01,6,37,702201,6037702201,Los Angeles,7022.01,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.467,4137,4137,370,8.9,738,17.8,3294,79.6,95,2.3,312,7.5,12,0.3,2,0,229,5.5,193,4.7,557,13.5,198,4.8,676,16.3,2979,72,482,11.7,0.16,0.23
7022.02,6,37,702202,6037702202,Los Angeles,7022.02,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.391,3766,3766,255,6.8,615,16.3,2940,78.1,105,2.8,262,7,27,0.7,4,0.1,230,6.1,198,5.3,551,14.6,230,6.1,718,19.1,2509,66.6,539,14.3,0.21,0.29
7020,6,37,702000,6037702000,Los Angeles,7020,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,1.925,5166,5166,453,8.8,1067,20.7,4233,81.9,258,5,251,4.9,32,0.6,5,0.1,171,3.3,216,4.2,511,9.9,174,3.4,486,9.4,4200,81.3,480,9.3,0.11,0.12
7021,6,37,702100,6037702100,Los Angeles,7021,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,1.27,5916,5916,495,8.4,1355,22.9,4931,83.4,186,3.1,298,5,33,0.6,5,0.1,260,4.4,203,3.4,661,11.2,186,3.1,570,9.6,4631,78.3,715,12.1,0.15,0.12
2723.02,6,37,272302,6037272302,Los Angeles,2723.02,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.199,4422,4422,1115,25.2,2053,46.4,2286,51.7,248,5.6,337,7.6,60,1.4,10,0.2,1208,27.3,273,6.2,2304,52.1,291,6.6,851,19.2,3140,71,431,9.7,0.14,0.27
2735,6,37,273500,6037273500,Los Angeles,2735,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,1.378,3041,3041,366,12,752,24.7,2492,81.9,122,4,126,4.1,23,0.8,3,0.1,115,3.8,160,5.3,300,9.9,75,2.5,179,5.9,2670,87.8,192,6.3,0.07,0.07
2722,6,37,272200,6037272200,Los Angeles,2722,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.224,6100,6100,1066,17.5,2534,41.5,3410,55.9,250,4.1,516,8.5,103,1.7,20,0.3,1400,23,401,6.6,2725,44.7,420,6.9,1180,19.3,4551,74.6,369,6,0.08,0.26
2751,6,37,275100,6037275100,Los Angeles,2751,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.38,5895,5895,1555,26.4,2714,46,2813,47.7,282,4.8,580,9.8,66,1.1,40,0.7,1649,28,465,7.9,3481,59.1,431,7.3,1517,25.7,3962,67.2,416,7.1,0.1,0.38
2737,6,37,273700,6037273700,Los Angeles,2737,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.263,2847,2843,417,14.6,626,22,2143,75.3,74,2.6,139,4.9,32,1.1,4,0.1,307,10.8,148,5.2,714,25.1,144,5.1,462,16.2,2126,74.7,259,9.1,0.12,0.22
2733,6,37,273300,6037273300,Los Angeles,2733,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.221,4173,4168,929,22.3,2318,55.5,2188,52.4,563,13.5,96,2.3,64,1.5,9,0.2,998,23.9,255,6.1,1896,45.4,270,6.5,950,22.8,3042,72.9,181,4.3,0.06,0.31
2755.1,6,37,275510,6037275510,Los Angeles,2755.1,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.254,2878,2878,658,22.9,1235,42.9,1447,50.3,154,5.4,368,12.8,28,1,3,0.1,662,23,216,7.5,1578,54.8,195,6.8,681,23.7,1875,65.1,322,11.2,0.17,0.36
2736,6,37,273600,6037273600,Los Angeles,2736,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.227,2469,2469,165,6.7,370,15,1969,79.7,95,3.8,65,2.6,24,1,2,0.1,198,8,116,4.7,508,20.6,136,5.5,379,15.4,1922,77.8,168,6.8,0.09,0.2
2734,6,37,273400,6037273400,Los Angeles,2734,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,3.051,3288,3279,449,13.7,866,26.3,2720,82.7,158,4.8,122,3.7,17,0.5,12,0.4,120,3.6,139,4.2,271,8.2,66,2,168,5.1,2977,90.5,143,4.3,0.05,0.06
2755.2,6,37,275520,6037275520,Los Angeles,2755.2,78.2z,Mar Vista/Ocean Park/Santa Monica South/Venice,0.092,2711,2711,1511,55.7,2219,81.9,709,26.2,230,8.5,245,9,45,1.7,1,0,1303,48.1,178,6.6,2093,77.2,193,7.1,1181,43.6,1402,51.7,128,4.7,0.09,0.84
1272.1,6,37,127210,6037127210,Los Angeles,1272.1,78.2zz,Northridge South/Reseda North,0.592,5058,5058,1172,23.2,2688,53.1,2343,46.3,436,8.6,387,7.7,46,0.9,3,0.1,1461,28.9,382,7.6,2878,56.9,458,9.1,1473,29.1,3234,63.9,351,6.9,0.11,0.46
1203,6,37,120300,6037120300,Los Angeles,1203,78.2zz,Northridge South/Reseda North,0.67,4982,4982,521,10.5,1707,34.3,2282,45.8,113,2.3,933,18.7,40,0.8,13,0.3,1326,26.6,275,5.5,2670,53.6,357,7.2,1522,30.5,2968,59.6,492,9.9,0.17,0.51
1204,6,37,120400,6037120400,Los Angeles,1204,78.2zz,Northridge South/Reseda North,0.464,5575,5575,897,16.1,2365,42.4,2432,43.6,357,6.4,926,16.6,42,0.8,3,0.1,1428,25.6,387,6.9,2678,48,495,8.9,1615,29,3472,62.3,488,8.8,0.14,0.47
1200.2,6,37,120020,6037120020,Los Angeles,1200.2,78.2zz,Northridge South/Reseda North,0.218,4257,4247,1166,27.4,2518,59.1,1270,29.8,156,3.7,471,11.1,44,1,5,0.1,2029,47.7,282,6.6,3238,76.1,520,12.2,1501,35.3,2567,60.3,189,4.4,0.07,0.58
1200.1,6,37,120010,6037120010,Los Angeles,1200.1,78.2zz,Northridge South/Reseda North,0.228,3384,3384,853,25.2,1894,56,1182,34.9,80,2.4,267,7.9,50,1.5,1,0,1646,48.6,158,4.7,2572,76,368,10.9,1211,35.8,2017,59.6,156,4.6,0.08,0.6
1275.1,6,37,127510,6037127510,Los Angeles,1275.1,78.2zz,Northridge South/Reseda North,2.041,4261,4261,481,11.3,1473,34.6,2347,55.1,204,4.8,243,5.7,37,0.9,2,0,1214,28.5,214,5,2188,51.3,390,9.2,1215,28.5,2746,64.4,300,7,0.11,0.44
1275.2,6,37,127520,6037127520,Los Angeles,1275.2,78.2zz,Northridge South/Reseda North,0.146,3534,3426,1519,43,2522,71.4,1508,42.7,251,7.1,129,3.7,49,1.4,4,0.1,1383,39.1,210,5.9,2865,81.1,468,13.2,1300,36.8,2183,61.8,51,1.4,0.02,0.6
1200.3,6,37,120030,6037120030,Los Angeles,1200.3,78.2zz,Northridge South/Reseda North,0.137,2852,2779,1220,42.8,2080,72.9,694,24.3,34,1.2,80,2.8,19,0.7,0,0,1877,65.8,148,5.2,2621,91.9,384,13.5,1183,41.5,1617,56.7,52,1.8,0.03,0.73
1274,6,37,127400,6037127400,Los Angeles,1274,78.2zz,Northridge South/Reseda North,0.463,4291,4291,837,19.5,2383,55.5,2234,52.1,237,5.5,136,3.2,44,1,8,0.2,1389,32.4,243,5.7,2814,65.6,454,10.6,1426,33.2,2678,62.4,187,4.4,0.07,0.53
1273,6,37,127300,6037127300,Los Angeles,1273,78.2zz,Northridge South/Reseda North,0.5,4975,4934,988,19.9,2128,42.8,2406,48.4,388,7.8,541,10.9,44,0.9,15,0.3,1217,24.5,364,7.3,2648,53.2,460,9.2,1437,28.9,3269,65.7,269,5.4,0.08,0.44
1220,6,37,122000,6037122000,Los Angeles,1220,78.2zz,Northridge South/Reseda North,1.248,5077,5077,731,14.4,2057,40.5,2536,50,86,1.7,1013,20,40,0.8,4,0.1,891,17.5,507,10,1780,35.1,314,6.2,1308,25.8,3147,62,622,12.3,0.2,0.42
1311,6,37,131100,6037131100,Los Angeles,1311,78.2zz,Northridge South/Reseda North,0.429,3067,3067,136,4.4,742,24.2,2132,69.5,115,3.7,236,7.7,19,0.6,5,0.2,440,14.3,120,3.9,949,30.9,226,7.4,790,25.8,1886,61.5,391,12.7,0.21,0.42
1312,6,37,131200,6037131200,Los Angeles,1312,78.2zz,Northridge South/Reseda North,0.44,3181,3181,224,7,661,20.8,2250,70.7,80,2.5,297,9.3,16,0.5,5,0.2,355,11.2,178,5.6,780,24.5,208,6.5,796,25,1975,62.1,410,12.9,0.21,0.4
1313,6,37,131300,6037131300,Los Angeles,1313,78.2zz,Northridge South/Reseda North,0.436,4781,4781,511,10.7,1641,34.3,2388,49.9,180,3.8,654,13.7,45,0.9,23,0.5,1233,25.8,258,5.4,2338,48.9,322,6.7,1323,27.7,2973,62.2,485,10.1,0.16,0.45
1314,6,37,131400,6037131400,Los Angeles,1314,78.2zz,Northridge South/Reseda North,0.434,5161,5045,832,16.1,1597,30.9,2822,54.7,294,5.7,834,16.2,27,0.5,9,0.2,875,17,300,5.8,1777,34.4,365,7.1,1327,25.7,3288,63.7,546,10.6,0.17,0.4
1272.2,6,37,127220,6037127220,Los Angeles,1272.2,78.2zz,Northridge South/Reseda North,0.247,5020,5020,1365,27.2,2971,59.2,2308,46,275,5.5,490,9.8,48,1,14,0.3,1486,29.6,399,7.9,3112,62,502,10,1577,31.4,2950,58.8,493,9.8,0.17,0.53
1319,6,37,131900,6037131900,Los Angeles,1319,78.2zz,Northridge South/Reseda North,0.496,3840,3827,391,10.2,980,25.5,2516,65.5,121,3.2,269,7,48,1.3,7,0.2,706,18.4,173,4.5,1328,34.6,260,6.8,946,24.6,2492,64.9,402,10.5,0.16,0.38
1318,6,37,131800,6037131800,Los Angeles,1318,78.2zz,Northridge South/Reseda North,0.495,4664,4664,743,15.9,1943,41.7,2525,54.1,152,3.3,546,11.7,39,0.8,10,0.2,1158,24.8,234,5,2274,48.8,373,8,1276,27.4,2914,62.5,474,10.2,0.16,0.44
1278.01,6,37,127801,6037127801,Los Angeles,1278.01,78.2zz,Northridge South/Reseda North,0.506,7838,7668,2003,25.6,3972,50.7,4390,56,476,6.1,678,8.7,73,0.9,11,0.1,1666,21.3,544,6.9,4094,52.2,727,9.3,2086,26.6,4903,62.6,849,10.8,0.17,0.43
1321,6,37,132100,6037132100,Los Angeles,1321,78.2zz,Northridge South/Reseda North,0.503,4935,4935,437,8.9,1437,29.1,3015,61.1,288,5.8,570,11.6,30,0.6,7,0.1,758,15.4,267,5.4,1656,33.6,313,6.3,1073,21.7,3375,68.4,487,9.9,0.14,0.32
1320,6,37,132000,6037132000,Los Angeles,1320,78.2zz,Northridge South/Reseda North,1.098,6115,6048,702,11.5,2025,33.1,4014,65.6,192,3.1,403,6.6,33,0.5,26,0.4,1104,18.1,343,5.6,1987,32.5,440,7.2,1533,25.1,3806,62.2,776,12.7,0.2,0.4
4300.02,6,37,430002,6037430002,Los Angeles,4300.02,78.2zzz,Baldwin Park/Irwindale,0.83,7107,6897,818,11.5,2305,32.4,3623,51,787,11.1,1171,16.5,42,0.6,9,0.1,1167,16.4,308,4.3,2622,36.9,517,7.3,1971,27.7,4328,60.9,808,11.4,0.19,0.46
4301.01,6,37,430101,6037430101,Los Angeles,4301.01,78.2zzz,Baldwin Park/Irwindale,0.766,4720,4455,687,14.6,1847,39.1,2419,51.3,487,10.3,426,9,50,1.1,13,0.3,1043,22.1,282,6,2208,46.8,363,7.7,1196,25.3,2667,56.5,857,18.2,0.32,0.45
4046,6,37,404600,6037404600,Los Angeles,4046,78.2zzz,Baldwin Park/Irwindale,9.606,1446,1446,240,16.6,522,36.1,680,47,6,0.4,24,1.7,27,1.9,2,0.1,644,44.5,63,4.4,1277,88.3,124,8.6,483,33.4,846,58.5,117,8.1,0.14,0.57
4301.02,6,37,430102,6037430102,Los Angeles,4301.02,78.2zzz,Baldwin Park/Irwindale,0.519,5005,5005,643,12.8,1989,39.7,2227,44.5,407,8.1,232,4.6,75,1.5,0,0,1782,35.6,282,5.6,3538,70.7,462,9.2,1711,34.2,2900,57.9,394,7.9,0.14,0.59
4044.02,6,37,404402,6037404402,Los Angeles,4044.02,78.2zzz,Baldwin Park/Irwindale,1.306,4676,4676,473,10.1,1491,31.9,2120,45.3,64,1.4,194,4.1,101,2.2,8,0.2,1934,41.4,255,5.5,3509,75,425,9.1,1566,33.5,2733,58.4,377,8.1,0.14,0.57
4045.01,6,37,404501,6037404501,Los Angeles,4045.01,78.2zzz,Baldwin Park/Irwindale,0.312,2609,2576,451,17.3,1109,42.5,1348,51.7,118,4.5,88,3.4,20,0.8,1,0,912,35,122,4.7,1973,75.6,280,10.7,942,36.1,1550,59.4,117,4.5,0.08,0.61
4050.02,6,37,405002,6037405002,Los Angeles,4050.02,78.2zzz,Baldwin Park/Irwindale,0.35,3247,3131,523,16.1,1593,49.1,1385,42.7,8,0.2,146,4.5,47,1.4,0,0,1508,46.4,153,4.7,2865,88.2,351,10.8,1235,38,1861,57.3,151,4.7,0.08,0.66
4058,6,37,405800,6037405800,Los Angeles,4058,78.2zzz,Baldwin Park/Irwindale,0.738,5688,5684,502,8.8,1604,28.2,3058,53.8,282,5,474,8.3,74,1.3,8,0.1,1507,26.5,285,5,3169,55.7,449,7.9,1757,30.9,3498,61.5,433,7.6,0.12,0.5
4050.01,6,37,405001,6037405001,Los Angeles,4050.01,78.2zzz,Baldwin Park/Irwindale,0.657,6265,6265,1126,18,2954,47.2,2704,43.2,91,1.5,414,6.6,77,1.2,9,0.1,2646,42.2,324,5.2,5301,84.6,557,8.9,2211,35.3,3672,58.6,382,6.1,0.1,0.6
4052.03,6,37,405203,6037405203,Los Angeles,4052.03,78.2zzz,Baldwin Park/Irwindale,0.269,3367,3294,374,11.1,945,28.1,1225,36.4,49,1.5,665,19.8,30,0.9,10,0.3,1268,37.7,120,3.6,2313,68.7,304,9,1101,32.7,1988,59,278,8.3,0.14,0.55
4057,6,37,405700,6037405700,Los Angeles,4057,78.2zzz,Baldwin Park/Irwindale,0.916,8530,8518,925,10.8,2667,31.3,4055,47.5,408,4.8,1096,12.8,89,1,21,0.2,2383,27.9,478,5.6,4576,53.6,693,8.1,2639,30.9,5283,61.9,608,7.1,0.12,0.5
4051.01,6,37,405101,6037405101,Los Angeles,4051.01,78.2zzz,Baldwin Park/Irwindale,0.444,5532,5452,612,11.1,2015,36.4,2406,43.5,90,1.6,686,12.4,72,1.3,13,0.2,2033,36.7,232,4.2,4286,77.5,465,8.4,1838,33.2,3330,60.2,364,6.6,0.11,0.55
