comID,yearG,sex,CAUSE,Ndeaths,YLL,mean.age,Level,county,pop,YLLper,cDeathRate,rateLCI,rateUCI,comName,oDeaths,aRate,aLCI,aUCI,aSE,YLL.adj.rate
116o,2013-2017,Total,D10,61,270,78.26,lev2,Orange,99010,54.54,12.32,9.23,15.41,Irvine Central/Tustin East,61,13.63,10.41,17.56,1.756,51.48
116o,2013-2017,Total,E02,46,1223,48.89,lev2,Orange,99010,247,9.292,6.607,11.98,Irvine Central/Tustin East,46,8.98,6.557,12.07,1.335,238.5
116p,2013-2017,Total,0,3250,23720,74.81,lev0,Orange,115400,4112,563.3,543.9,582.7,Costa Mesa,3250,622.9,601.1,645.3,11.2,3980
116p,2013-2017,Total,D01,37,372,71.19,lev2,Orange,115400,64.48,6.413,4.347,8.479,Costa Mesa,37,6.745,4.704,9.474,1.136,60.96
116p,2013-2017,Total,D10,73,520,74.05,lev2,Orange,115400,90.13,12.65,9.75,15.55,Costa Mesa,73,14.07,10.96,17.87,1.686,88.33
116p,2013-2017,Total,E02,63,1742,48.3,lev2,Orange,115400,301.9,10.92,8.223,13.62,Costa Mesa,63,10.83,8.262,14.06,1.401,273.5
116q,2013-2017,Total,0,3311,29190,72.47,lev0,Orange,128200,4555,516.7,499.1,534.3,Anaheim East/City of Orange North/Placentia Southwest,3311,633.3,611.5,655.8,11.22,4519
116q,2013-2017,Total,D01,66,627,70.24,lev2,Orange,128200,97.84,10.3,7.814,12.78,Anaheim East/City of Orange North/Placentia Southwest,66,12.38,9.526,15.9,1.552,101.3
116q,2013-2017,Total,D10,98,458,77.41,lev2,Orange,128200,71.47,15.29,12.26,18.32,Anaheim East/City of Orange North/Placentia Southwest,98,18.92,15.31,23.19,1.939,73.11
116q,2013-2017,Total,E02,60,1622,48.67,lev2,Orange,128200,253.1,9.363,6.994,11.73,Anaheim East/City of Orange North/Placentia Southwest,60,9.468,7.198,12.35,1.238,242.5
116q,2013-2017,Total,E03,16,762,27.38,lev2,Orange,128200,118.9,2.497,1.273,3.72,Anaheim East/City of Orange North/Placentia Southwest,16,2.204,1.248,3.797,0.5593,102.7
116r,2013-2017,Total,0,3875,28880,74.27,lev0,Orange,131100,4404,590.9,572.3,609.6,Garden Grove North/Stanton,3875,615.4,595.8,635.4,10.06,4225
116r,2013-2017,Total,D01,97,571,74.48,lev2,Orange,131100,87.08,14.79,11.85,17.74,Garden Grove North/Stanton,97,15.82,12.78,19.43,1.637,83.48
116r,2013-2017,Total,D10,125,704,74.56,lev2,Orange,131100,107.4,19.06,15.72,22.4,Garden Grove North/Stanton,125,19.81,16.42,23.74,1.809,98.28
116r,2013-2017,Total,E02,60,1505,50.38,lev2,Orange,131100,229.5,9.15,6.835,11.47,Garden Grove North/Stanton,60,8.681,6.603,11.29,1.133,217.4
116r,2013-2017,Total,E03,21,701,41.62,lev2,Orange,131100,106.9,3.203,1.833,4.572,Garden Grove North/Stanton,21,3.099,1.909,4.851,0.6822,101.3
116s,2013-2017,Total,0,3986,30520,73.45,lev0,Orange,128700,4740,619.2,600,638.4,Huntington Beach North/Seal Beach East/Westminster,3986,552.7,535.5,570.2,8.8,4597
116s,2013-2017,Total,D01,85,583,72.75,lev2,Orange,128700,90.56,13.2,10.4,16.01,Huntington Beach North/Seal Beach East/Westminster,85,11.6,9.255,14.43,1.262,80.5
116s,2013-2017,Total,D10,114,513,77.16,lev2,Orange,128700,79.69,17.71,14.46,20.96,Huntington Beach North/Seal Beach East/Westminster,114,15.79,13.01,19.06,1.485,78.1
116s,2013-2017,Total,E02,46,1224,48.43,lev2,Orange,128700,190.1,7.146,5.081,9.211,Huntington Beach North/Seal Beach East/Westminster,46,6.787,4.95,9.148,1.012,188.5
116s,2013-2017,Total,E03,20,783,35.85,lev2,Orange,128700,121.6,3.107,1.745,4.468,Huntington Beach North/Seal Beach East/Westminster,20,3.193,1.935,5.015,0.724,128.3
116t,2013-2017,Total,0,2937,17740,75.95,lev0,Orange,84220,4212,697.5,672.3,722.7,Huntington Beach South,2937,609.4,587.2,632.3,11.4,3747
116t,2013-2017,Total,D01,42,203,76.29,lev2,Orange,84220,48.21,9.974,6.958,12.99,Huntington Beach South,42,8.679,6.226,12.02,1.357,41.2
116t,2013-2017,Total,D10,59,163,78.44,lev2,Orange,84220,38.71,14.01,10.44,17.59,Huntington Beach South,59,12.5,9.482,16.4,1.647,35.58
116t,2013-2017,Total,E02,61,1566,49.98,lev2,Orange,84220,371.9,14.49,10.85,18.12,Huntington Beach South,61,12.91,9.792,16.91,1.7,364.2
116u,2013-2017,Total,0,4587,18880,79.25,lev0,Orange,88510,4267,1036,1006,1066,Huntington Beach West/Seal Beach West,4587,564.3,547.3,581.9,8.712,3818
116u,2013-2017,Total,D01,53,289,73.04,lev2,Orange,88510,65.3,11.98,8.752,15.2,Huntington Beach West/Seal Beach West,53,6.753,5.034,9.219,0.9424,43.02
116u,2013-2017,Total,D10,93,183,82.65,lev2,Orange,88510,41.35,21.01,16.74,25.28,Huntington Beach West/Seal Beach West,93,10.73,8.606,13.55,1.142,31.65
116u,2013-2017,Total,E02,80,1670,55.68,lev2,Orange,88510,377.3,18.08,14.12,22.04,Huntington Beach West/Seal Beach West,80,14.68,11.43,18.77,1.763,399.5
116v,2013-2017,Total,0,1960,16970,72.76,lev0,Orange,127200,2668,308.1,294.4,321.7,Foothill Ranch/IrvineNortheast/Lake Forest West/Portola Hills/Tustin East,1960,407,388.6,426,9.451,2634
116v,2013-2017,Total,D01,18,80,73.89,lev2,Orange,127200,12.57,2.829,1.522,4.136,Foothill Ranch/IrvineNortheast/Lake Forest West/Portola Hills/Tustin East,18,3.621,2.107,5.892,0.8796,11.94
116v,2013-2017,Total,D10,44,174,77.7,lev2,Orange,127200,27.35,6.916,4.873,8.96,Foothill Ranch/IrvineNortheast/Lake Forest West/Portola Hills/Tustin East,44,9.441,6.808,12.82,1.454,26.31
116v,2013-2017,Total,E02,56,1548,47.73,lev2,Orange,127200,243.3,8.802,6.497,11.11,Foothill Ranch/IrvineNortheast/Lake Forest West/Portola Hills/Tustin East,56,8.969,6.707,11.88,1.238,251.6
117,2013-2017,Total,0,195,2502,65.9,lev0,Placer,11100,4509,351.4,302.1,400.7,Dollar Point/Kings Beach/Sunnyside/Tahoe City/Tahoe Vista,195,419.2,352.7,496.6,35.42,4337
118,2013-2017,Total,0,1293,7478,75.55,lev0,Placer,28100,5323,920.4,870.2,970.6,Colfax/Meadow Vista,1293,544.4,513,577.9,16.21,4602
118,2013-2017,Total,D01,21,102,74.52,lev2,Placer,28100,72.61,14.95,8.555,21.34,Colfax/Meadow Vista,21,8.95,5.292,15.54,2.117,63.82
118,2013-2017,Total,D10,20,79,78.95,lev2,Placer,28100,56.24,14.24,7.997,20.48,Colfax/Meadow Vista,20,7.859,4.698,13.91,1.826,40.51
118,2013-2017,Total,E02,28,547,55.89,lev2,Placer,28100,389.4,19.93,12.55,27.31,Colfax/Meadow Vista,28,15.28,9.532,24.09,3.288,422
119,2013-2017,Total,0,4895,25210,77.09,lev0,Placer,98480,5119,994.1,966.2,1022,Auburn/Newcastle/Lincoln/Sheridan,4895,633.9,615.5,652.8,9.425,4879
119,2013-2017,Total,D01,80,340,77.92,lev2,Placer,98480,69.05,16.25,12.69,19.81,Auburn/Newcastle/Lincoln/Sheridan,80,10.07,7.927,12.82,1.157,57.78
119,2013-2017,Total,D10,101,441,77.27,lev2,Placer,98480,89.56,20.51,16.51,24.51,Auburn/Newcastle/Lincoln/Sheridan,101,12.99,10.5,16.11,1.342,82.57
119,2013-2017,Total,E02,71,1521,54.85,lev2,Placer,98480,308.9,14.42,11.06,17.77,Auburn/Newcastle/Lincoln/Sheridan,71,13.02,9.98,16.81,1.656,363.6
119,2013-2017,Total,E03,13,407,43.85,lev2,Placer,98480,82.65,2.64,1.205,4.075,Auburn/Newcastle/Lincoln/Sheridan,13,2.702,1.385,4.854,0.7883,99.58
12,2013-2017,Total,0,2148,14180,73.93,lev0,Calaveras,44790,6332,959.2,918.6,999.8,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,2148,602.8,575.7,631.3,13.97,5802
12,2013-2017,Total,D01,29,171,73.28,lev2,Calaveras,44790,76.36,12.95,8.237,17.66,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,29,6.965,4.606,11.1,1.331,38.83
12,2013-2017,Total,D10,55,329,74.6,lev2,Calaveras,44790,146.9,24.56,18.07,31.05,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,55,15.95,11.64,22,2.371,142.8
12,2013-2017,Total,E02,51,1087,54.86,lev2,Calaveras,44790,485.4,22.77,16.52,29.02,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,51,19.71,14.12,27.23,3.091,561.8
12,2013-2017,Total,E03,11,515,28.18,lev2,Calaveras,44790,230,4.912,2.009,7.815,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,11,6.568,3.232,12.19,2.015,320.2
120,2013-2017,Total,0,279,2191,71.79,lev0,Placer,6390,6858,873.2,770.8,975.7,Foresthill,279,721,631.8,823.4,47.01,6274
121.1,2013-2017,Total,0,4429,23560,77.33,lev0,Placer,111200,4235,796.2,772.8,819.7,Roseville,4429,610.9,592.6,629.7,9.397,4030
121.1,2013-2017,Total,D01,82,683,71.91,lev2,Placer,111200,122.8,14.74,11.55,17.93,Roseville,82,11.78,9.32,14.79,1.33,114.3
121.1,2013-2017,Total,D10,99,416,77.65,lev2,Placer,111200,74.79,17.8,14.29,21.3,Roseville,99,13.91,11.26,17.09,1.423,65.35
121.1,2013-2017,Total,E02,59,1335,53.86,lev2,Placer,111200,240,10.61,7.9,13.31,Roseville,59,9.975,7.558,12.98,1.319,246.2
121.2,2013-2017,Total,0,3716,19800,77.3,lev0,Placer,115300,3436,644.8,624.1,665.6,Rocklin/Granite Bay,3716,584.8,565.8,604.4,9.789,3207
121.2,2013-2017,Total,D01,60,214,78.42,lev2,Placer,115300,37.14,10.41,7.777,13.05,Rocklin/Granite Bay,60,9.523,7.223,12.45,1.255,33.79
121.2,2013-2017,Total,D10,80,312,78.31,lev2,Placer,115300,54.14,13.88,10.84,16.92,Rocklin/Granite Bay,80,12.5,9.862,15.76,1.427,48.77
121.2,2013-2017,Total,E02,52,1516,46.15,lev2,Placer,115300,263.1,9.024,6.571,11.48,Rocklin/Granite Bay,52,8.599,6.352,11.5,1.234,273.3
122,2013-2017,Total,0,111,669,74.87,lev0,Plumas,2685,4983,826.8,673,980.6,Belden/Caribou/Crescent Mills/Genessee/Greenville/Indian Falls/North Arm/Storrie/Taylorsville/Tobin/Twain,111,767.5,616.2,954.4,81.44,4108
123.1,2013-2017,Total,0,271,1844,73.97,lev0,Plumas,6487,5685,835.5,736,935,Bucks Lake/Cromberg/East Quincy/Greenhorn/Keddie/Laporte/Little Grass Valley/Meadow Valley/Quincy/Sloat/Spring Garden,271,532.3,466.1,608.8,34.91,5378
123.2,2013-2017,Total,0,64,375,75.56,lev0,Plumas,1445,5190,885.8,668.8,1103,Blairsden/Clio/C-Road/Gold Mountain/Greagle/Johnsville/Mohawk Meadows/Mohawk Vista/Plumas Eureka/Plumas Pines/Sierra Springs/Valley Ranch/White Hawk,64,418.9,296.3,827.5,68.01,4580
124,2013-2017,Total,0,146,1377,71.14,lev0,Plumas,3966,6944,736.3,616.8,855.7,Beckwourth/Chilcoot/Crocker Mountain/Delleker/Iron Horse/Lake Davis/Maybe/Portola/Valley View/Vinton,146,589.3,493.4,702.1,51.07,6518
125,2013-2017,Total,0,208,1291,74.88,lev0,Plumas,4171,6190,997.4,861.8,1133,Bailey Creek/Canyondam/Chester/Eastshore/Foxwood/Hamilton Branch/Lake Almanor Peninsula/Lake Almanor Peninsula/Lake Almanor West/Prattville/Warner Valley,208,560.7,474.7,667.1,45.72,6406
126,2013-2017,Total,0,511,5382,68.69,lev0,Riverside,14780,7282,691.4,631.5,751.4,Blythe,511,676.1,617.7,739.2,30.47,7361
126,2013-2017,Total,D01,28,123,75.14,lev2,Riverside,14780,166.4,37.89,23.85,51.92,Blythe,28,36.95,24.46,54.62,7.039,151.9
126,2013-2017,Total,D10,25,126,74.72,lev2,Riverside,14780,170.5,33.83,20.57,47.09,Blythe,25,33.25,21.43,50.3,6.707,158.3
126,2013-2017,Total,E02,16,360,53.62,lev2,Riverside,14780,487.1,21.65,11.04,32.26,Blythe,16,20.59,11.49,35.14,5.338,494.6
127,2013-2017,Total,0,95,901,69.79,lev0,Riverside,8073,2232,235.4,188,282.7,Chiriaco Summit/Desert Center/Eagle Mountain,95,734.3,536.8,989,108.7,1862
128,2013-2017,Total,0,2155,24920,67.92,lev0,Riverside,107300,4646,401.7,384.8,418.7,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,2155,547.9,524.1,572.6,12.29,4701
128,2013-2017,Total,D01,61,512,69.9,lev2,Riverside,107300,95.45,11.37,8.518,14.23,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,61,15.24,11.53,19.88,2.024,97.97
128,2013-2017,Total,D10,77,740,68.13,lev2,Riverside,107300,137.9,14.35,11.15,17.56,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,77,18.74,14.65,23.74,2.216,145.3
128,2013-2017,Total,E02,20,667,41.65,lev2,Riverside,107300,124.3,3.728,2.094,5.362,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,20,3.944,2.383,6.392,0.899,125.8
128,2013-2017,Total,E03,31,1421,29.16,lev2,Riverside,107300,264.9,5.779,3.745,7.813,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,31,5.566,3.765,8.198,1.01,249.5
129.1,2013-2017,Total,0,5524,22190,79.34,lev0,Riverside,103800,4276,1064,1036,1092,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,5524,509,494.2,524.3,7.595,4269
129.1,2013-2017,Total,D01,68,379,75.59,lev2,Riverside,103800,73.03,13.1,9.988,16.22,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,68,6.723,5.038,9.09,0.9224,70.6
129.1,2013-2017,Total,D10,98,340,79.1,lev2,Riverside,103800,65.51,18.88,15.14,22.62,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,98,8.58,6.898,10.89,0.9056,44.18
129.1,2013-2017,Total,E02,75,1288,59.27,lev2,Riverside,103800,248.2,14.45,11.18,17.72,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,75,11.42,8.672,14.94,1.499,286.9
129.2,2013-2017,Total,0,2301,14800,75.06,lev0,Riverside,60070,4928,766.2,734.9,797.5,Bermuda Dunes North/Indio North,2301,522.8,500.3,546.2,11.59,5368
129.2,2013-2017,Total,D01,44,343,71.25,lev2,Riverside,60070,114.2,14.65,10.32,18.98,Bermuda Dunes North/Indio North,44,10.3,7.306,14.4,1.661,112.7
129.2,2013-2017,Total,D10,90,468,75.03,lev2,Riverside,60070,155.8,29.97,23.78,36.16,Bermuda Dunes North/Indio North,90,20.31,16.08,25.59,2.286,163.1
129.2,2013-2017,Total,E02,31,749,53.06,lev2,Riverside,60070,249.4,10.32,6.688,13.96,Bermuda Dunes North/Indio North,31,9.36,6.223,13.72,1.767,284.7
129.2,2013-2017,Total,E03,19,881,28.63,lev2,Riverside,60070,293.3,6.326,3.482,9.171,Bermuda Dunes North/Indio North,19,7.231,4.334,11.45,1.671,343.5
129.3,2013-2017,Total,0,2035,9551,77.21,lev0,Riverside,28980,6590,1404,1343,1465,Agua Caliente/Palm Springs Central,2035,604.4,NA,NA,NA,6374
129.3,2013-2017,Total,D01,31,146,74.71,lev2,Riverside,28980,100.7,21.39,13.86,28.92,Agua Caliente/Palm Springs Central,31,8.249,5.577,14.94,1.499,44.75
129.3,2013-2017,Total,D10,23,90,76.39,lev2,Riverside,28980,62.1,15.87,9.384,22.36,Agua Caliente/Palm Springs Central,23,6.308,3.888,12.93,1.387,35.99
129.3,2013-2017,Total,E02,35,562,61.11,lev2,Riverside,28980,387.8,24.15,16.15,32.15,Agua Caliente/Palm Springs Central,35,18.44,11.26,29.84,4.126,514.2
129.4,2013-2017,Total,0,6733,47230,74.09,lev0,Riverside,140400,6728,959.1,936.2,982,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,6733,670.8,NA,NA,NA,6402
129.4,2013-2017,Total,D01,115,789,72.1,lev2,Riverside,140400,112.4,16.38,13.39,19.38,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,115,11.28,9.265,13.72,1.077,92.85
129.4,2013-2017,Total,D10,166,828,75.83,lev2,Riverside,140400,117.9,23.65,20.05,27.24,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,166,15.71,13.38,18.46,1.237,92.12
129.4,2013-2017,Total,E02,110,2461,53.97,lev2,Riverside,140400,350.6,15.67,12.74,18.6,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,110,14.31,11.66,17.47,1.425,381.9
129.4,2013-2017,Total,E03,46,1780,36.3,lev2,Riverside,140400,253.6,6.552,4.659,8.446,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,46,6.886,4.995,9.314,1.044,293
130,2013-2017,Total,0,633,5624,70.27,lev0,Riverside,11500,9785,1101,1016,1187,Idyllwild/Pine Cove,633,732.8,672.4,799.8,31.48,8829
130,2013-2017,Total,E02,19,281,63.58,lev2,Riverside,11500,488.9,33.06,18.19,47.92,Idyllwild/Pine Cove,19,28.96,16.04,50.95,7.592,630.6
131a,2013-2017,Total,0,4241,37060,71.63,lev0,Riverside,152300,4866,556.8,540.1,573.6,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,4241,678.3,NA,NA,NA,4753
131a,2013-2017,Total,D01,62,544,70.29,lev2,Riverside,152300,71.42,8.14,6.114,10.17,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,62,9.613,7.329,12.43,1.245,72.36
131a,2013-2017,Total,D10,85,558,72.65,lev2,Riverside,152300,73.26,11.16,8.788,13.53,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,85,13.84,11.01,17.22,1.529,70.47
131a,2013-2017,Total,E02,87,2429,48.09,lev2,Riverside,152300,318.9,11.42,9.022,13.82,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,87,12,9.569,14.93,1.311,317.4
131a,2013-2017,Total,E03,21,857,34.24,lev2,Riverside,152300,112.5,2.757,1.578,3.936,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,21,2.683,1.649,4.228,0.5931,107.3
131b,2013-2017,Total,0,3446,27230,73.25,lev0,Riverside,154900,3515,444.8,429.9,459.6,French Valley/Murrieta East/Temecula/Winchester,3446,568.6,549.5,588.3,9.854,3469
131b,2013-2017,Total,D01,52,498,68.5,lev2,Riverside,154900,64.28,6.712,4.888,8.536,French Valley/Murrieta East/Temecula/Winchester,52,8.121,6.024,10.76,1.15,64
131b,2013-2017,Total,D10,78,265,76.96,lev2,Riverside,154900,34.2,10.07,7.834,12.3,French Valley/Murrieta East/Temecula/Winchester,78,13.3,10.47,16.68,1.528,34.6
131b,2013-2017,Total,E02,71,2171,45.04,lev2,Riverside,154900,280.2,9.164,7.033,11.3,French Valley/Murrieta East/Temecula/Winchester,71,9.639,7.503,12.27,1.158,279.2
131c,2013-2017,Total,0,1889,15690,72.79,lev0,Riverside,89040,3524,424.3,405.2,443.4,Temecula South,1889,550.1,524.7,576.4,13.09,3389
131c,2013-2017,Total,D01,21,105,75.81,lev2,Riverside,89040,23.58,4.717,2.7,6.734,Temecula South,21,6.177,3.755,9.657,1.393,20.72
131c,2013-2017,Total,D10,39,194,75.08,lev2,Riverside,89040,43.58,8.76,6.011,11.51,Temecula South,39,11.17,7.829,15.54,1.859,34.87
131c,2013-2017,Total,E02,42,1297,44.12,lev2,Riverside,89040,291.3,9.434,6.581,12.29,Temecula South,42,9.1,6.518,12.57,1.428,293.7
132,2013-2017,Total,0,8936,62510,74.34,lev0,Riverside,148200,8438,1206,1181,1231,East Hemet/Hemet/Valle Vista,8936,901.5,882.3,921.1,9.846,8423
132,2013-2017,Total,D01,159,1492,69.71,lev2,Riverside,148200,201.4,21.46,18.13,24.8,East Hemet/Hemet/Valle Vista,159,17.4,14.72,20.53,1.428,210.3
132,2013-2017,Total,D10,202,1159,74.52,lev2,Riverside,148200,156.4,27.27,23.51,31.03,East Hemet/Hemet/Valle Vista,202,20.57,17.77,23.8,1.484,151.3
132,2013-2017,Total,E02,128,2935,54.09,lev2,Riverside,148200,396.2,17.28,14.28,20.27,East Hemet/Hemet/Valle Vista,128,16.31,13.51,19.58,1.494,431.1
132,2013-2017,Total,E03,67,2550,37.48,lev2,Riverside,148200,344.2,9.044,6.878,11.21,East Hemet/Hemet/Valle Vista,67,9.863,7.596,12.65,1.233,385.3
133.1,2013-2017,Total,0,6620,48460,73.68,lev0,Riverside,188300,5147,703.1,686.1,720,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,6620,698.4,681.6,715.5,8.611,5176
133.1,2013-2017,Total,D01,107,869,70.67,lev2,Riverside,188300,92.29,11.36,9.211,13.52,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,107,11.28,9.234,13.68,1.095,94.5
133.1,2013-2017,Total,D10,150,611,76.86,lev2,Riverside,188300,64.89,15.93,13.38,18.48,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,150,15.8,13.36,18.58,1.293,65.79
133.1,2013-2017,Total,E02,93,2315,51.33,lev2,Riverside,188300,245.9,9.877,7.87,11.88,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,93,10.17,8.194,12.52,1.065,254.1
133.1,2013-2017,Total,E03,41,1477,39.29,lev2,Riverside,188300,156.9,4.354,3.022,5.687,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,41,4.621,3.302,6.325,0.7308,164.2
133.2,2013-2017,Total,0,1169,8985,72.57,lev0,Riverside,31130,5773,751,708,794.1,Homeland/Lakeview/San Jacinto,1169,663.8,625.6,703.9,19.75,5608
133.2,2013-2017,Total,D01,20,147,72.25,lev2,Riverside,31130,94.44,12.85,7.218,18.48,Homeland/Lakeview/San Jacinto,20,11.4,6.869,18.15,2.612,98.63
133.2,2013-2017,Total,D10,20,126,72.95,lev2,Riverside,31130,80.95,12.85,7.218,18.48,Homeland/Lakeview/San Jacinto,20,11.88,7.189,18.82,2.703,83.85
133.2,2013-2017,Total,E02,19,475,50,lev2,Riverside,31130,305.2,12.21,6.718,17.7,Homeland/Lakeview/San Jacinto,19,11.64,6.917,18.66,2.733,319.5
133.3,2013-2017,Total,0,694,7441,68.61,lev0,Riverside,25050,5941,554.1,512.9,595.3,Glen Valley/Mead Valley,694,612.9,567.3,661.5,23.74,5927
133.3,2013-2017,Total,D01,13,92,72.38,lev2,Riverside,25050,73.45,10.38,4.737,16.02,Glen Valley/Mead Valley,13,13.19,6.997,22.79,3.675,98.56
133.3,2013-2017,Total,D10,28,210,73.21,lev2,Riverside,25050,167.7,22.36,14.07,30.64,Glen Valley/Mead Valley,28,24.26,15.99,35.64,4.666,172.2
134,2013-2017,Total,0,5887,43280,73.64,lev0,Riverside,156500,5532,752.4,733.2,771.6,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,5887,650.7,NA,NA,NA,5510
134,2013-2017,Total,D01,126,927,71.52,lev2,Riverside,156500,118.5,16.1,13.29,18.91,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,126,14.12,11.74,16.92,1.271,115.3
134,2013-2017,Total,D10,148,1137,72.6,lev2,Riverside,156500,145.3,18.91,15.87,21.96,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,148,16.49,13.91,19.48,1.372,147.8
134,2013-2017,Total,E02,96,2263,52.72,lev2,Riverside,156500,289.2,12.27,9.815,14.72,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,96,12.15,9.802,14.94,1.262,306.9
134,2013-2017,Total,E03,54,2047,37.26,lev2,Riverside,156500,261.6,6.901,5.061,8.742,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,54,7.545,5.647,9.914,1.039,286.6
135a,2013-2017,Total,0,2617,28680,68.27,lev0,Riverside,109200,5254,479.4,461,497.7,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,2617,759.6,729.5,790.8,15.52,5767
135a,2013-2017,Total,D01,55,441,70.33,lev2,Riverside,109200,80.78,10.07,7.412,12.74,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,55,16.29,12.14,21.55,2.275,100.1
135a,2013-2017,Total,D10,89,670,70.75,lev2,Riverside,109200,122.7,16.3,12.92,19.69,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,89,27.13,21.59,33.77,2.988,148.7
135a,2013-2017,Total,E02,33,965,46.12,lev2,Riverside,109200,176.8,6.045,3.982,8.107,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,33,6.643,4.462,9.823,1.225,162.8
135a,2013-2017,Total,E03,40,1463,38.42,lev2,Riverside,109200,268,7.327,5.056,9.598,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,40,7.552,5.311,10.75,1.246,250.4
135b,2013-2017,Total,0,4645,40660,72.26,lev0,Riverside,172600,4712,538.3,522.8,553.8,Edgemont/Orange Crest/Woodcrest,4645,611.8,594,629.9,9.112,4612
135b,2013-2017,Total,D01,87,724,69.56,lev2,Riverside,172600,83.9,10.08,7.964,12.2,Edgemont/Orange Crest/Woodcrest,87,11.6,9.255,14.39,1.264,82.88
135b,2013-2017,Total,D10,141,1079,72.45,lev2,Riverside,172600,125,16.34,13.64,19.04,Edgemont/Orange Crest/Woodcrest,141,17.95,15.07,21.27,1.538,118.4
135b,2013-2017,Total,E02,68,2077,45.21,lev2,Riverside,172600,240.7,7.88,6.007,9.753,Edgemont/Orange Crest/Woodcrest,68,7.955,6.148,10.18,0.9817,232.3
135b,2013-2017,Total,E03,36,1522,32.72,lev2,Riverside,172600,176.4,4.172,2.809,5.535,Edgemont/Orange Crest/Woodcrest,36,4.044,2.817,5.694,0.6831,168.1
135c,2013-2017,Total,0,3220,26250,72.97,lev0,Riverside,91290,5750,705.4,681.1,729.8,Casablanca/Riverside Central,3220,736.8,711.4,763,13.09,5767
135c,2013-2017,Total,D01,77,527,72.66,lev2,Riverside,91290,115.5,16.87,13.1,20.64,Casablanca/Riverside Central,77,18.06,14.23,22.65,2.074,118.2
