TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,pop2013,pop2013civ,POP100POV,PCT100POV,POP200POV,PCT200POV,POVERTY_POPULATION_UNIVERSE,WHITE,PCT_WHITE,NHS_WHITE,PCT_NHS_WHITE,BLACK,PCT_BLACK,NHS_BLACK,PCT_NHS_BLACK,ASIAN,PCT_ASIAN,NHS_ASIAN,PCT_NHS_ASIAN,AMIND_ESK,PCT_AMIND_ESK,NHS_AMIND_ESK,PCT_NHS_AMIND_ESK,ISLANDER,PCT_ISLAND,NHS_ISLANDER,PCT_NHS_ISLANDER,OTHER_RACE,PCT_OTHER,NHS_OTHER_RACE,PCT_NHS_OTHER_RACE,MULTI_RACE,PCT_MULTI,NHS_MULTI_RACE,PCT_NHS_MULTI_RACE,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
49.05,6,67,4905,6067004905,Sacramento,49.05,139k,Freeport/Meadowview,0.663785889,7311,7229,2788,38.57,4725,65.36,7229,3625,49.6,803,11,1870,25.6,1834,25.1,732,10,716,9.8,41,0.6,0,0,16,0.2,16,0.2,766,10.48,0,0,261,3.6,139,1.9,3803,52,1099,15.03,2670,36.52,3741,51.17,900,12.31,0.241,0.714
49.06,6,67,4906,6067004906,Sacramento,49.06,139k,Freeport/Meadowview,0.370036925,2977,2972,666,22.41,1432,48.18,2972,717,24.1,360,12.1,1142,38.4,1100,36.9,601,20.2,565,19,12,0.4,8,0.3,171,5.7,171,5.7,124,4.17,31,1.04,210,7.1,196,6.6,546,18.3,114,3.83,807,27.11,1909,64.12,261,8.77,0.137,0.423
50.02,6,67,5002,6067005002,Sacramento,50.02,139k,Freeport/Meadowview,1.183338014,6015,5977,1818,30.42,3697,61.85,5977,2685,44.6,1778,29.6,1168,19.4,1168,19.4,998,16.6,956,15.9,132,2.2,117,1.9,195,3.2,195,3.2,384,6.38,0,0,453,7.5,297,4.9,1504,25,507,8.43,1400,23.28,3574,59.42,1041,17.31,0.291,0.392
96.01,6,67,9601,6067009601,Sacramento,96.01,139k,Freeport/Meadowview,2.9473127,6756,6685,1698,25.4,3216,48.11,6685,1707,25.3,536,7.9,1962,29,1955,28.9,2241,33.2,2228,33,16,0.2,0,0,111,1.6,111,1.6,403,5.97,0,0,316,4.7,201,3,1725,25.5,366,5.42,1876,27.77,4246,62.85,634,9.38,0.149,0.442
96.33,6,67,9633,6067009633,Sacramento,96.33,139k,Freeport/Meadowview,0.27178885,3341,3341,949,28.4,2089,62.53,3341,1288,38.6,463,13.9,953,28.5,797,23.9,698,20.9,698,20.9,13,0.4,0,0,59,1.8,59,1.8,92,2.75,0,0,238,7.1,174,5.2,1150,34.4,337,10.09,1196,35.8,1910,57.17,235,7.03,0.123,0.626
96.34,6,67,9634,6067009634,Sacramento,96.34,139k,Freeport/Meadowview,0.455662199,3965,3841,945,24.6,2401,62.51,3841,1602,40.4,483,12.2,931,23.5,884,22.3,834,21,834,21,0,0,0,0,132,3.3,132,3.3,279,7.04,0,0,187,4.7,175,4.4,1457,36.7,407,10.26,1210,30.52,2557,64.49,198,4.99,0.077,0.473
93.07,6,67,9307,6067009307,Sacramento,93.07,139l,Vineyard,0.999812315,5100,4979,523,10.5,1093,21.95,4979,3764,73.8,3271,64.1,201,3.9,193,3.8,688,13.5,688,13.5,28,0.5,8,0.2,6,0.1,6,0.1,243,4.76,0,0,170,3.3,163,3.2,771,15.1,214,4.2,1369,26.84,3071,60.22,660,12.94,0.215,0.446
93.1,6,67,9310,6067009310,Sacramento,93.1,139l,Vineyard,2.000077695,6667,6660,442,6.64,1195,17.94,6660,5115,76.7,4500,67.5,187,2.8,187,2.8,476,7.1,476,7.1,39,0.6,39,0.6,0,0,0,0,608,9.12,0,0,242,3.6,157,2.4,1308,19.6,386,5.79,1669,25.03,4246,63.69,752,11.28,0.177,0.393
93.11,6,67,9311,6067009311,Sacramento,93.11,139l,Vineyard,2.433165975,6742,6577,907,13.79,2375,36.11,6577,3115,46.2,2101,31.2,549,8.1,540,8,2209,32.8,2186,32.4,116,1.7,107,1.6,9,0.1,9,0.1,266,3.95,10,0.15,478,7.1,172,2.6,1617,24,546,8.1,2033,30.15,4236,62.83,473,7.02,0.112,0.48
93.12,6,67,9312,6067009312,Sacramento,93.12,139l,Vineyard,0.817282764,6307,6296,1176,18.68,2201,34.96,6296,2808,44.5,2059,32.6,910,14.4,910,14.4,2009,31.9,2001,31.7,33,0.5,24,0.4,31,0.5,31,0.5,331,5.25,7,0.11,185,2.9,142,2.3,1133,18,438,6.94,1908,30.25,4042,64.09,357,5.66,0.088,0.472
93.14,6,67,9314,6067009314,Sacramento,93.14,139l,Vineyard,2.00274526,5816,5808,969,16.68,1910,32.89,5808,2304,39.6,2124,36.5,833,14.3,783,13.5,2261,38.9,2217,38.1,20,0.3,20,0.3,0,0,0,0,167,2.87,56,0.96,231,4,147,2.5,469,8.1,387,6.65,1905,32.75,3293,56.62,618,10.63,0.188,0.578
93.16,6,67,9316,6067009316,Sacramento,93.16,139l,Vineyard,0.49430927,4408,4408,586,13.29,1681,38.14,4408,1063,24.1,733,16.6,518,11.8,510,11.6,2080,47.2,2058,46.7,71,1.6,71,1.6,22,0.5,22,0.5,194,4.4,0,0,460,10.4,408,9.3,606,13.7,446,10.12,1207,27.38,2884,65.43,317,7.19,0.11,0.419
93.17,6,67,9317,6067009317,Sacramento,93.17,139l,Vineyard,1.051028376,5821,5818,967,16.62,1664,28.6,5818,2447,42,1795,30.8,1084,18.6,1068,18.3,1275,21.9,1266,21.7,8,0.1,8,0.1,0,0,0,0,556,9.55,90,1.55,451,7.7,363,6.2,1231,21.1,451,7.75,1679,28.84,3758,64.56,384,6.6,0.102,0.447
93.18,6,67,9318,6067009318,Sacramento,93.18,139l,Vineyard,0.513634036,2704,2700,437,16.19,917,33.96,2700,1020,37.7,488,18,360,13.3,360,13.3,790,29.2,710,26.3,91,3.4,75,2.8,225,8.3,225,8.3,19,0.7,0,0,199,7.4,154,5.7,692,25.6,131,4.84,714,26.41,1835,67.86,155,5.73,0.084,0.389
93.21,6,67,9321,6067009321,Sacramento,93.21,139l,Vineyard,0.688461091,6024,5988,799,13.34,1970,32.9,5988,2462,40.9,1522,25.3,881,14.6,873,14.5,1977,32.8,1977,32.8,21,0.3,21,0.3,132,2.2,132,2.2,262,4.35,0,0,289,4.8,248,4.1,1251,20.8,379,6.29,1777,29.5,3763,62.47,484,8.03,0.129,0.472
93.24,6,67,9324,6067009324,Sacramento,93.24,139l,Vineyard,4.709273331,2718,2693,81,3.01,456,16.93,2693,1964,72.3,1741,64.1,103,3.8,103,3.8,404,14.9,404,14.9,11,0.4,11,0.4,0,0,0,0,116,4.27,0,0,120,4.4,120,4.4,339,12.5,97,3.57,731,26.89,1542,56.73,445,16.37,0.289,0.474
93.26,6,67,9326,6067009326,Sacramento,93.26,139l,Vineyard,5.264028325,4892,4844,169,3.49,341,7.04,4844,2535,51.8,2208,45.1,282,5.8,282,5.8,1618,33.1,1585,32.4,26,0.5,1,0,0,0,0,0,185,3.78,0,0,246,5,205,4.2,611,12.5,291,5.95,1387,28.35,2999,61.3,506,10.34,0.169,0.462
93.28,6,67,9328,6067009328,Sacramento,93.28,139l,Vineyard,1.232919738,4921,4921,275,5.59,871,17.7,4921,2463,50.1,2104,42.8,382,7.8,359,7.3,1238,25.2,1238,25.2,19,0.4,10,0.2,103,2.1,103,2.1,306,6.22,87,1.77,410,8.3,312,6.3,708,14.4,249,5.06,1646,33.45,3036,61.69,239,4.86,0.079,0.542
93.29,6,67,9329,6067009329,Sacramento,93.29,139l,Vineyard,0.773319046,2387,2387,348,14.58,1051,44.03,2387,850,35.6,496,20.8,574,24,555,23.3,469,19.6,469,19.6,15,0.6,9,0.4,0,0,0,0,408,17.09,0,0,71,3,60,2.5,798,33.4,291,12.19,910,38.12,1372,57.48,105,4.4,0.077,0.663
93.3,6,67,9330,6067009330,Sacramento,93.3,139l,Vineyard,2.287866003,3991,3991,270,6.77,1360,34.08,3991,2024,50.7,1665,41.7,321,8,288,7.2,1228,30.8,1206,30.2,12,0.3,8,0.2,0,0,0,0,316,7.92,55,1.38,90,2.3,22,0.6,747,18.7,189,4.74,1170,29.32,2510,62.89,311,7.79,0.124,0.466
93.31,6,67,9331,6067009331,Sacramento,93.31,139l,Vineyard,1.006654721,7483,7374,487,6.6,1242,16.84,7374,2673,35.7,2324,31.1,1673,22.4,1442,19.3,2428,32.4,2392,32,57,0.8,22,0.3,201,2.7,179,2.4,156,2.08,0,0,295,3.9,211,2.8,913,12.2,510,6.82,2601,34.76,4476,59.82,406,5.43,0.091,0.581
93.32,6,67,9332,6067009332,Sacramento,93.32,139l,Vineyard,3.038641721,1145,1145,85,7.42,213,18.6,1145,615,53.7,565,49.3,19,1.7,19,1.7,377,32.9,364,31.8,19,1.7,0,0,23,2,23,2,9,0.79,0,0,83,7.2,9,0.8,165,14.4,83,7.25,282,24.63,676,59.04,187,16.33,0.277,0.417
93.08,6,67,9308,6067009308,Sacramento,93.08,139m,Central South Elk Grove/Franklin,1.118829087,6315,6169,504,8.17,1577,25.56,6169,3944,62.5,3457,54.7,292,4.6,292,4.6,729,11.5,729,11.5,175,2.8,0,0,0,0,0,0,600,9.5,0,0,575,9.1,482,7.6,1355,21.5,374,5.92,1704,26.98,3577,56.64,1034,16.37,0.289,0.476
93.09,6,67,9309,6067009309,Sacramento,93.09,139m,Central South Elk Grove/Franklin,0.809484334,2306,2291,149,6.5,426,18.59,2291,1992,86.4,1800,78.1,37,1.6,34,1.5,114,4.9,114,4.9,16,0.7,0,0,13,0.6,13,0.6,31,1.34,0,0,103,4.5,58,2.5,287,12.4,66,2.86,405,17.56,1384,60.02,517,22.42,0.374,0.293
96.11,6,67,9611,6067009611,Sacramento,96.11,139m,Central South Elk Grove/Franklin,0.743759875,3324,3310,450,13.6,918,27.73,3310,1581,47.6,1064,32,483,14.5,483,14.5,528,15.9,525,15.8,6,0.2,0,0,20,0.6,20,0.6,343,10.32,0,0,363,10.9,297,8.9,935,28.1,235,7.07,1010,30.39,2056,61.85,258,7.76,0.125,0.491
96.12,6,67,9612,6067009612,Sacramento,96.12,139m,Central South Elk Grove/Franklin,0.586419455,5069,5022,544,10.83,1258,25.05,5022,2288,45.1,2005,39.6,503,9.9,492,9.7,1054,20.8,1047,20.7,14,0.3,5,0.1,58,1.1,34,0.7,676,13.34,51,1.01,476,9.4,330,6.5,1105,21.8,357,7.04,1344,26.51,3323,65.56,402,7.93,0.121,0.404
96.16,6,67,9616,6067009616,Sacramento,96.16,139m,Central South Elk Grove/Franklin,0.837739235,5633,5595,479,8.56,1308,23.38,5595,3272,58.1,2660,47.2,454,8.1,454,8.1,626,11.1,626,11.1,5,0.1,5,0.1,125,2.2,125,2.2,766,13.6,0,0,385,6.8,280,5,1483,26.3,307,5.45,1583,28.1,3582,63.59,468,8.31,0.131,0.442
96.17,6,67,9617,6067009617,Sacramento,96.17,139m,Central South Elk Grove/Franklin,0.859404989,3412,3412,273,8,482,14.13,3412,2420,70.9,2047,60,353,10.3,345,10.1,377,11,344,10.1,13,0.4,5,0.1,0,0,0,0,56,1.64,0,0,193,5.7,175,5.1,496,14.5,71,2.08,758,22.22,2159,63.28,495,14.51,0.229,0.351
96.19,6,67,9619,6067009619,Sacramento,96.19,139m,Central South Elk Grove/Franklin,1.239610617,7674,7674,364,4.74,1582,20.62,7674,3672,47.8,2541,33.1,590,7.7,590,7.7,2252,29.3,2236,29.1,0,0,0,0,0,0,0,0,369,4.81,0,0,791,10.3,519,6.8,1788,23.3,461,6.01,2177,28.37,4866,63.41,631,8.22,0.13,0.447
96.22,6,67,9622,6067009622,Sacramento,96.22,139m,Central South Elk Grove/Franklin,1.15958234,7117,7100,186,2.62,809,11.39,7100,3291,46.2,2750,38.6,1041,14.6,1041,14.6,1609,22.6,1533,21.5,0,0,0,0,31,0.4,31,0.4,277,3.89,0,0,868,12.2,757,10.6,1005,14.1,506,7.11,2060,28.94,4212,59.18,845,11.87,0.201,0.489
96.3,6,67,9630,6067009630,Sacramento,96.3,139m,Central South Elk Grove/Franklin,1.046547719,10035,9852,1087,11.03,2514,25.52,9852,3835,38.2,2757,27.5,1100,11,1100,11,3385,33.7,3343,33.3,12,0.1,0,0,111,1.1,111,1.1,478,4.76,18,0.18,1114,11.1,944,9.4,1762,17.6,1076,10.72,3642,36.29,5660,56.4,733,7.3,0.13,0.643
96.32,6,67,9632,6067009632,Sacramento,96.32,139m,Central South Elk Grove/Franklin,0.863470742,6723,6711,1057,15.75,1550,23.1,6711,1932,28.7,1752,26.1,853,12.7,829,12.3,2765,41.1,2738,40.7,0,0,0,0,148,2.2,148,2.2,489,7.27,0,0,536,8,521,7.7,735,10.9,460,6.84,2322,34.54,3871,57.58,530,7.88,0.137,0.6
96.35,6,67,9635,6067009635,Sacramento,96.35,139m,Central South Elk Grove/Franklin,3.157094858,6326,6305,227,3.6,642,10.18,6305,2048,32.4,1514,23.9,1304,20.6,1304,20.6,2028,32.1,2006,31.7,0,0,0,0,95,1.5,95,1.5,615,9.72,0,0,236,3.7,214,3.4,1193,18.9,410,6.48,2615,41.34,3462,54.73,249,3.94,0.072,0.755
96.36,6,67,9636,6067009636,Sacramento,96.36,139m,Central South Elk Grove/Franklin,1.145804008,7674,7674,993,12.94,1620,21.11,7674,2682,34.9,2080,27.1,1032,13.4,1032,13.4,2640,34.4,2610,34,46,0.6,32,0.4,195,2.5,195,2.5,333,4.34,0,0,746,9.7,246,3.2,1479,19.3,621,8.09,2637,34.36,4521,58.91,516,6.72,0.114,0.583
96.37,6,67,9637,6067009637,Sacramento,96.37,139m,Central South Elk Grove/Franklin,0.839202565,6312,6289,336,5.34,1426,22.67,6289,1595,25.3,1402,22.2,833,13.2,833,13.2,3110,49.3,3110,49.3,0,0,0,0,159,2.5,159,2.5,348,5.51,29,0.46,267,4.2,153,2.4,626,9.9,606,9.6,1938,30.7,3768,59.7,606,9.6,0.161,0.514
96.38,6,67,9638,6067009638,Sacramento,96.38,139m,Central South Elk Grove/Franklin,47.84197803,5604,3081,229,7.43,876,28.43,3081,2416,43.1,2043,36.5,1158,20.7,1133,20.2,801,14.3,801,14.3,49,0.9,49,0.9,13,0.2,13,0.2,796,14.2,0,0,371,6.6,152,2.7,1413,25.2,180,3.21,553,9.87,4271,76.21,780,13.92,0.183,0.129
1,6,69,100,6069000100,San Benito,1,140,Hollister/Paicines/Panoche/San Juan Bautista,152.8319106,5351,5306,617,11.63,1583,29.83,5306,4790,89.5,2902,54.2,45,0.8,6,0.1,80,1.5,77,1.4,21,0.4,21,0.4,0,0,0,0,284,5.31,0,0,131,2.4,120,2.2,2225,41.6,297,5.55,1314,24.56,3373,63.03,664,12.41,0.197,0.39
2,6,69,200,6069000200,San Benito,2,140,Hollister/Paicines/Panoche/San Juan Bautista,66.6809308,5894,5880,778,13.23,1727,29.37,5880,5096,86.5,3133,53.2,0,0,0,0,37,0.6,33,0.6,75,1.3,53,0.9,0,0,0,0,156,2.65,42,0.71,530,9,234,4,2399,40.7,330,5.6,1347,22.85,3788,64.27,759,12.88,0.2,0.356
3,6,69,300,6069000300,San Benito,3,140,Hollister/Paicines/Panoche/San Juan Bautista,2.520421022,4216,4207,506,12.03,1699,40.39,4207,3063,72.7,323,7.7,16,0.4,16,0.4,25,0.6,23,0.5,21,0.5,0,0,0,0,0,0,968,22.96,23,0.55,123,2.9,45,1.1,3786,89.8,418,9.91,1289,30.57,2535,60.13,392,9.3,0.155,0.508
4,6,69,400,6069000400,San Benito,4,140,Hollister/Paicines/Panoche/San Juan Bautista,0.848869966,5968,5968,1008,16.89,2883,48.31,5968,4782,80.1,1235,20.7,91,1.5,44,0.7,79,1.3,36,0.6,14,0.2,0,0,0,0,0,0,830,13.91,0,0,172,2.9,56,0.9,4597,77,410,6.87,1639,27.46,3802,63.71,527,8.83,0.139,0.431
5.01,6,69,501,6069000501,San Benito,5.01,140,Hollister/Paicines/Panoche/San Juan Bautista,0.969093949,4536,4536,72,1.59,709,15.63,4536,3819,84.2,2465,54.3,46,1,46,1,0,0,0,0,67,1.5,15,0.3,0,0,0,0,205,4.52,0,0,399,8.8,184,4.1,1826,40.3,340,7.5,1196,26.37,2929,64.57,411,9.06,0.14,0.408
5.02,6,69,502,6069000502,San Benito,5.02,140,Hollister/Paicines/Panoche/San Juan Bautista,1.348098662,6883,6813,1091,16.01,2113,31.01,6813,5692,82.7,1073,15.6,113,1.6,113,1.6,382,5.5,382,5.5,172,2.5,58,0.8,0,0,0,0,341,4.95,0,0,183,2.7,43,0.6,5214,75.8,497,7.22,2175,31.6,4252,61.78,456,6.63,0.107,0.512
6,6,69,600,6069000600,San Benito,6,140,Hollister/Paicines/Panoche/San Juan Bautista,1.506138816,8061,7967,693,8.7,2535,31.82,7967,6461,80.2,3321,41.2,205,2.5,56,0.7,330,4.1,309,3.8,19,0.2,0,0,0,0,0,0,717,8.89,116,1.44,329,4.1,165,2,4094,50.8,687,8.52,2645,32.81,4589,56.93,827,10.26,0.18,0.576
7.01,6,69,701,6069000701,San Benito,7.01,140,Hollister/Paicines/Panoche/San Juan Bautista,0.644202815,3998,3998,1218,30.47,2709,67.76,3998,3487,87.2,504,12.6,14,0.4,8,0.2,13,0.3,13,0.3,20,0.5,5,0.1,0,0,0,0,311,7.78,0,0,153,3.8,111,2.8,3357,84,462,11.56,1609,40.25,2267,56.7,122,3.05,0.054,0.71
7.02,6,69,702,6069000702,San Benito,7.02,140,Hollister/Paicines/Panoche/San Juan Bautista,4.976244557,5151,5128,259,5.05,1207,23.54,5128,4377,85,2175,42.2,107,2.1,107,2.1,100,1.9,85,1.7,102,2,27,0.5,0,0,0,0,335,6.5,0,0,130,2.5,77,1.5,2680,52,347,6.74,1188,23.06,3432,66.63,531,10.31,0.155,0.346
8.01,6,69,801,6069000801,San Benito,8.01,140,Hollister/Paicines/Panoche/San Juan Bautista,3.345725651,3559,3559,223,6.27,462,12.98,3559,3136,88.1,2484,69.8,89,2.5,73,2.1,94,2.6,94,2.6,5,0.1,2,0.1,0,0,0,0,121,3.4,0,0,114,3.2,38,1.1,868,24.4,128,3.6,797,22.39,2027,56.95,735,20.65,0.363,0.393
8.02,6,69,802,6069000802,San Benito,8.02,140,Hollister/Paicines/Panoche/San Juan Bautista,1154.8,2498,2476,174,7.03,527,21.28,2476,2069,82.8,1410,56.4,8,0.3,8,0.3,10,0.4,8,0.3,15,0.6,7,0.3,0,0,0,0,206,8.25,0,0,190,7.6,181,7.2,884,35.4,130,5.2,627,25.1,1534,61.41,337,13.49,0.22,0.409
89.01,6,71,8901,6071008901,San Bernardino,89.01,142,Argus/Borosalvay/Trona,1360.35,2366,2359,545,23.1,998,42.31,2359,2090,88.3,1873,79.2,104,4.4,104,4.4,4,0.2,4,0.2,22,0.9,14,0.6,0,0,0,0,22,0.93,0,0,124,5.2,112,4.7,259,10.9,148,6.26,628,26.54,1337,56.51,401,16.95,0.3,0.47
107,6,71,10700,6071010700,San Bernardino,107,143,Big River/Needles,53.79040683,4152,4152,1310,31.55,2261,54.46,4152,3335,80.3,2520,60.7,120,2.9,120,2.9,76,1.8,76,1.8,384,9.2,369,8.9,21,0.5,21,0.5,50,1.2,0,0,166,4,121,2.9,925,22.3,311,7.49,1255,30.23,2224,53.56,673,16.21,0.303,0.564
251,6,71,25100,6071025100,San Bernardino,251,143,Big River/Needles,2808.94,1090,1082,292,26.99,615,56.84,1082,538,49.4,457,41.9,8,0.7,8,0.7,9,0.8,9,0.8,472,43.3,420,38.5,0,0,0,0,33,3.03,0,0,30,2.8,14,1.3,182,16.7,72,6.61,218,20,592,54.31,280,25.69,0.473,0.368
9401,6,71,940100,6071940100,San Bernardino,9401,143,Big River/Needles,44.43598893,1313,1313,194,14.78,651,49.58,1313,1156,88,1054,80.3,0,0,0,0,0,0,0,0,56,4.3,56,4.3,0,0,0,0,30,2.28,0,0,71,5.4,71,5.4,132,10.1,19,1.45,103,7.84,546,41.58,664,50.57,1.216,0.189
104.02,6,71,10402,6071010402,San Bernardino,104.02,144.1,USMC Air-Ground Combat Training Center,931.2965495,10411,5566,761,13.67,2524,45.35,5566,7966,76.5,6176,59.3,791,7.6,755,7.3,429,4.1,413,4,67,0.6,67,0.6,42,0.4,42,0.4,604,5.8,0,0,512,4.9,300,2.9,2658,25.5,1466,14.08,2265,21.76,8096,77.76,50,0.48,0.006,0.28
104.1,6,71,10410,6071010410,San Bernardino,104.1,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,22.05709553,2988,2961,373,12.6,1432,48.36,2961,2623,87.8,2404,80.5,39,1.3,39,1.3,35,1.2,28,0.9,0,0,0,0,0,0,0,0,80,2.68,0,0,211,7.1,97,3.2,420,14.1,239,8,792,26.51,1809,60.54,387,12.95,0.214,0.438
104.11,6,71,10411,6071010411,San Bernardino,104.11,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,20.85738098,6802,6730,1112,16.52,3237,48.1,6730,5310,78.1,4772,70.2,534,7.9,522,7.7,274,4,274,4,57,0.8,16,0.2,0,0,0,0,276,4.06,0,0,351,5.2,196,2.9,1022,15,539,7.92,1731,25.45,3805,55.94,1266,18.61,0.333,0.455
104.12,6,71,10412,6071010412,San Bernardino,104.12,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,10.68095172,7192,7068,1637,23.16,2528,35.77,7068,6053,84.2,5649,78.5,138,1.9,138,1.9,100,1.4,100,1.4,298,4.1,79,1.1,0,0,0,0,393,5.46,0,0,210,2.9,167,2.3,1059,14.7,252,3.5,1963,27.29,4131,57.44,1098,15.27,0.266,0.475
104.13,6,71,10413,6071010413,San Bernardino,104.13,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,22.34760844,6752,6591,1452,22.03,3344,50.74,6591,5427,80.4,4911,72.7,46,0.7,46,0.7,90,1.3,90,1.3,188,2.8,104,1.5,21,0.3,21,0.3,524,7.76,0,0,456,6.8,121,1.8,1459,21.6,518,7.67,1790,26.51,3852,57.05,1110,16.44,0.288,0.465
104.17,6,71,10417,6071010417,San Bernardino,104.17,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,20.15343008,3344,3340,890,26.65,1976,59.16,3340,2905,86.9,2551,76.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,397,11.87,0,0,41,1.2,41,1.2,751,22.5,310,9.27,743,22.22,2006,59.99,595,17.79,0.297,0.37
104.19,6,71,10419,6071010419,San Bernardino,104.19,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,26.27258404,4660,4581,1081,23.6,2173,47.44,4581,3845,82.5,3498,75.1,90,1.9,90,1.9,60,1.3,60,1.3,39,0.8,34,0.7,0,0,0,0,336,7.21,0,0,290,6.2,159,3.4,819,17.6,432,9.27,947,20.32,2782,59.7,931,19.98,0.335,0.34
104.2,6,71,10420,6071010420,San Bernardino,104.2,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,37.59972788,4501,4467,547,12.25,2316,51.85,4467,3711,82.4,3320,73.8,120,2.7,120,2.7,100,2.2,100,2.2,72,1.6,36,0.8,0,0,0,0,372,8.26,0,0,126,2.8,124,2.8,801,17.8,294,6.53,921,20.46,2961,65.79,619,13.75,0.209,0.311
104.23,6,71,10423,6071010423,San Bernardino,104.23,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,112.121003,3813,3813,1272,33.36,2495,65.43,3813,3349,87.8,3226,84.6,0,0,0,0,111,2.9,111,2.9,66,1.7,44,1.2,0,0,0,0,279,7.32,0,0,8,0.2,8,0.2,424,11.1,103,2.7,674,17.68,2233,58.56,906,23.76,0.406,0.302
104.24,6,71,10424,6071010424,San Bernardino,104.24,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,648.0870569,1557,1555,422,27.14,802,51.58,1555,1463,94,1381,88.7,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,70,4.5,0,0,23,1.5,23,1.5,152,9.8,46,2.95,177,11.37,1078,69.24,302,19.4,0.28,0.164
104.09,6,71,10409,6071010409,San Bernardino,104.09,144.3,Cadiz/Twentynine Palms,1377.32,3091,3091,509,16.47,1447,46.81,3091,2453,79.4,2224,72,164,5.3,164,5.3,66,2.1,66,2.1,49,1.6,41,1.3,0,0,0,0,234,7.57,0,0,125,4,88,2.8,508,16.4,241,7.8,420,13.59,2122,68.65,549,17.76,0.259,0.198
104.15,6,71,10415,6071010415,San Bernardino,104.15,144.3,Cadiz/Twentynine Palms,7.547069683,5163,5097,906,17.78,2344,45.99,5097,3550,68.8,3100,60,417,8.1,417,8.1,222,4.3,222,4.3,166,3.2,114,2.2,117,2.3,117,2.3,161,3.12,0,0,530,10.3,395,7.7,798,15.5,588,11.39,1454,28.16,3297,63.86,412,7.98,0.125,0.441
104.16,6,71,10416,6071010416,San Bernardino,104.16,144.3,Cadiz/Twentynine Palms,191.5484507,3700,3700,850,22.97,1411,38.14,3700,3222,87.1,2805,75.8,51,1.4,51,1.4,76,2.1,76,2.1,27,0.7,13,0.4,0,0,0,0,189,5.11,0,0,135,3.6,100,2.7,655,17.7,186,5.03,762,20.59,2276,61.51,662,17.89,0.291,0.335
104.21,6,71,10421,6071010421,San Bernardino,104.21,144.3,Cadiz/Twentynine Palms,5.217717401,6020,5979,1456,24.35,3471,58.05,5979,4031,67,3170,52.7,683,11.3,643,10.7,148,2.5,148,2.5,72,1.2,52,0.9,23,0.4,23,0.4,578,9.6,24,0.4,485,8.1,266,4.4,1694,28.1,627,10.42,1604,26.64,4003,66.5,413,6.86,0.103,0.401
104.22,6,71,10422,6071010422,San Bernardino,104.22,144.3,Cadiz/Twentynine Palms,13.01908015,1335,1335,151,11.31,349,26.14,1335,1247,93.4,1097,82.2,0,0,0,0,19,1.4,19,1.4,25,1.9,22,1.6,5,0.4,5,0.4,10,0.75,0,0,29,2.2,29,2.2,163,12.2,122,9.14,326,24.42,833,62.4,176,13.18,0.211,0.391
91.07,6,71,9107,6071009107,San Bernardino,91.07,145.2,Adelanto/Phelan/Pinon Hills/Victorville Northwest,32.1181709,5601,5544,877,15.82,2274,41.02,5544,5513,98.4,4256,76,65,1.2,65,1.2,0,0,0,0,0,0,0,0,0,0,0,0,23,0.41,0,0,0,0,0,0,1280,22.9,152,2.71,822,14.68,3527,62.97,1252,22.35,0.355,0.233
91.1,6,71,9110,6071009110,San Bernardino,91.1,145.2,Adelanto/Phelan/Pinon Hills/Victorville Northwest,12.50264725,16860,16774,2958,17.63,7145,42.6,16774,8571,50.8,4252,25.2,3556,21.1,3203,19,714,4.2,703,4.2,148,0.9,26,0.2,0,0,0,0,2716,16.11,83,0.49,1155,6.9,250,1.5,8343,49.5,1392,8.26,6004,35.61,9935,58.93,921,5.46,0.093,0.604
91.12,6,71,9112,6071009112,San Bernardino,91.12,145.2,Adelanto/Phelan/Pinon Hills/Victorville Northwest,1.888991629,8451,8402,2088,24.85,4532,53.94,8402,5279,62.5,1484,17.6,1363,16.1,1292,15.3,180,2.1,180,2.1,0,0,0,0,151,1.8,151,1.8,999,11.82,0,0,479,5.7,302,3.6,5042,59.7,1061,12.55,3156,37.34,4809,56.9,486,5.75,0.101,0.656
